"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Distance to Transit","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d4a","TimeFrame","GeoVintage","Source","Location"
"Block Group","170318060033","IL","170318060033","=""170318060033""","265.54","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318060034","IL","170318060034","=""170318060034""","781.87","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318060035","IL","170318060035","=""170318060035""","333.94","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318060036","IL","170318060036","=""170318060036""","396.97","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318060041","IL","170318060041","=""170318060041""","122.04","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318060042","IL","170318060042","=""170318060042""","107.29","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318060043","IL","170318060043","=""170318060043""","359.42","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318060044","IL","170318060044","=""170318060044""","88.51","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318061021","IL","170318061021","=""170318061021""","525.72","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318061022","IL","170318061022","=""170318061022""","564.61","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318061023","IL","170318061023","=""170318061023""","300.41","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318061031","IL","170318061031","=""170318061031""","779.19","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318061032","IL","170318061032","=""170318061032""","502.92","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318061033","IL","170318061033","=""170318061033""","191.78","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318061034","IL","170318061034","=""170318061034""","898.55","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318061041","IL","170318061041","=""170318061041""","168.98","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318061042","IL","170318061042","=""170318061042""","1048.76","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318061043","IL","170318061043","=""170318061043""","670.56","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318062011","IL","170318062011","=""170318062011""","295.05","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318062012","IL","170318062012","=""170318062012""","127.41","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318062021","IL","170318062021","=""170318062021""","116.68","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318062022","IL","170318062022","=""170318062022""","174.35","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318062023","IL","170318062023","=""170318062023""","142.16","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318063001","IL","170318063001","=""170318063001""","603.50","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318063002","IL","170318063002","=""170318063002""","297.73","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318063003","IL","170318063003","=""170318063003""","394.29","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318063004","IL","170318063004","=""170318063004""","567.29","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318063005","IL","170318063005","=""170318063005""","312.48","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318063006","IL","170318063006","=""170318063006""","131.43","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318064001","IL","170318064001","=""170318064001""","316.50","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318064002","IL","170318064002","=""170318064002""","272.25","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318065011","IL","170318065011","=""170318065011""","297.73","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318065012","IL","170318065012","=""170318065012""","543.15","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318065021","IL","170318065021","=""170318065021""","317.85","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318065022","IL","170318065022","=""170318065022""","253.47","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318065023","IL","170318065023","=""170318065023""","488.17","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318065024","IL","170318065024","=""170318065024""","177.03","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318066001","IL","170318066001","=""170318066001""","598.14","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318066002","IL","170318066002","=""170318066002""","96.56","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318067001","IL","170318067001","=""170318067001""","836.86","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318067002","IL","170318067002","=""170318067002""","612.89","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318067003","IL","170318067003","=""170318067003""","427.82","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318067004","IL","170318067004","=""170318067004""","439.89","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318068011","IL","170318068011","=""170318068011""","315.16","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318068012","IL","170318068012","=""170318068012""","124.72","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318068013","IL","170318068013","=""170318068013""","461.35","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318068014","IL","170318068014","=""170318068014""","287.00","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318068021","IL","170318068021","=""170318068021""","273.59","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318068022","IL","170318068022","=""170318068022""","223.97","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318068023","IL","170318068023","=""170318068023""","227.99","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318069001","IL","170318069001","=""170318069001""","93.88","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318069002","IL","170318069002","=""170318069002""","523.04","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318069003","IL","170318069003","=""170318069003""","160.93","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318070001","IL","170318070001","=""170318070001""","154.23","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318070002","IL","170318070002","=""170318070002""","287.00","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318070003","IL","170318070003","=""170318070003""","624.96","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318070004","IL","170318070004","=""170318070004""","527.06","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318071001","IL","170318071001","=""170318071001""","296.39","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318071002","IL","170318071002","=""170318071002""","493.53","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318071003","IL","170318071003","=""170318071003""","737.62","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318072001","IL","170318072001","=""170318072001""","808.70","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318072002","IL","170318072002","=""170318072002""","415.75","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318072003","IL","170318072003","=""170318072003""","458.66","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318072004","IL","170318072004","=""170318072004""","256.15","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318072005","IL","170318072005","=""170318072005""","246.77","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318073001","IL","170318073001","=""170318073001""","116.68","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318073002","IL","170318073002","=""170318073002""","245.42","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318073003","IL","170318073003","=""170318073003""","142.16","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318073004","IL","170318073004","=""170318073004""","604.85","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318073005","IL","170318073005","=""170318073005""","431.84","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318074001","IL","170318074001","=""170318074001""","489.51","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318074002","IL","170318074002","=""170318074002""","317.85","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318074003","IL","170318074003","=""170318074003""","360.76","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318074004","IL","170318074004","=""170318074004""","248.11","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318074005","IL","170318074005","=""170318074005""","430.50","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318075001","IL","170318075001","=""170318075001""","0.00","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318075002","IL","170318075002","=""170318075002""","0.00","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318075003","IL","170318075003","=""170318075003""","76.44","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318076001","IL","170318076001","=""170318076001""","759.07","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318076002","IL","170318076002","=""170318076002""","531.08","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318076003","IL","170318076003","=""170318076003""","147.52","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318076004","IL","170318076004","=""170318076004""","77.78","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318076005","IL","170318076005","=""170318076005""","541.81","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318077001","IL","170318077001","=""170318077001""","347.35","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318077002","IL","170318077002","=""170318077002""","523.04","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318077003","IL","170318077003","=""170318077003""","354.06","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318077004","IL","170318077004","=""170318077004""","281.64","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318078001","IL","170318078001","=""170318078001""","170.32","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318078002","IL","170318078002","=""170318078002""","0.00","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318079001","IL","170318079001","=""170318079001""","328.57","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318079002","IL","170318079002","=""170318079002""","324.55","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318079003","IL","170318079003","=""170318079003""","380.88","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318080011","IL","170318080011","=""170318080011""","118.02","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318080012","IL","170318080012","=""170318080012""","257.50","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318080013","IL","170318080013","=""170318080013""","535.11","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318080021","IL","170318080021","=""170318080021""","230.67","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318080022","IL","170318080022","=""170318080022""","524.38","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318080023","IL","170318080023","=""170318080023""","618.26","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318080024","IL","170318080024","=""170318080024""","30.85","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318081001","IL","170318081001","=""170318081001""","274.93","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318081002","IL","170318081002","=""170318081002""","382.22","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318082001","IL","170318082001","=""170318082001""","124.72","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318082002","IL","170318082002","=""170318082002""","84.49","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318082003","IL","170318082003","=""170318082003""","370.15","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318083011","IL","170318083011","=""170318083011""","592.78","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318083012","IL","170318083012","=""170318083012""","46.94","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318083013","IL","170318083013","=""170318083013""","262.86","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318083014","IL","170318083014","=""170318083014""","490.85","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318083021","IL","170318083021","=""170318083021""","170.32","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318083022","IL","170318083022","=""170318083022""","93.88","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318083023","IL","170318083023","=""170318083023""","108.63","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318084001","IL","170318084001","=""170318084001""","682.63","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318084002","IL","170318084002","=""170318084002""","371.49","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318084003","IL","170318084003","=""170318084003""","371.49","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318085001","IL","170318085001","=""170318085001""","1016.57","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318085002","IL","170318085002","=""170318085002""","505.60","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318085003","IL","170318085003","=""170318085003""","426.48","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318085004","IL","170318085004","=""170318085004""","541.81","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318086001","IL","170318086001","=""170318086001""","854.29","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318086002","IL","170318086002","=""170318086002""","120.70","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318087021","IL","170318087021","=""170318087021""","241.40","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318087022","IL","170318087022","=""170318087022""","135.45","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318088001","IL","170318088001","=""170318088001""","100.58","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318088002","IL","170318088002","=""170318088002""","77.78","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318089001","IL","170318089001","=""170318089001""","274.93","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318089002","IL","170318089002","=""170318089002""","325.89","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318089003","IL","170318089003","=""170318089003""","270.91","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318090001","IL","170318090001","=""170318090001""","510.97","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318090002","IL","170318090002","=""170318090002""","567.29","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318090003","IL","170318090003","=""170318090003""","675.92","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318090004","IL","170318090004","=""170318090004""","418.43","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318091001","IL","170318091001","=""170318091001""","406.36","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318091002","IL","170318091002","=""170318091002""","662.51","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318091003","IL","170318091003","=""170318091003""","578.02","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318092001","IL","170318092001","=""170318092001""","175.69","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318092002","IL","170318092002","=""170318092002""","368.81","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318092003","IL","170318092003","=""170318092003""","254.81","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318092004","IL","170318092004","=""170318092004""","173.00","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318093001","IL","170318093001","=""170318093001""","510.97","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318093002","IL","170318093002","=""170318093002""","383.56","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318093003","IL","170318093003","=""170318093003""","378.20","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318094001","IL","170318094001","=""170318094001""","425.14","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318094002","IL","170318094002","=""170318094002""","0.00","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318094003","IL","170318094003","=""170318094003""","163.62","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318094004","IL","170318094004","=""170318094004""","0.00","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318095001","IL","170318095001","=""170318095001""","84.49","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318095002","IL","170318095002","=""170318095002""","194.46","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318095003","IL","170318095003","=""170318095003""","363.44","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318096001","IL","170318096001","=""170318096001""","311.14","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318096002","IL","170318096002","=""170318096002""","126.07","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318096003","IL","170318096003","=""170318096003""","476.10","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318097001","IL","170318097001","=""170318097001""","454.64","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318097002","IL","170318097002","=""170318097002""","167.64","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318097003","IL","170318097003","=""170318097003""","529.74","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318098001","IL","170318098001","=""170318098001""","194.46","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318098002","IL","170318098002","=""170318098002""","266.88","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318099001","IL","170318099001","=""170318099001""","363.44","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318100001","IL","170318100001","=""170318100001""","391.61","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318100002","IL","170318100002","=""170318100002""","400.99","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318100003","IL","170318100003","=""170318100003""","736.27","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318101001","IL","170318101001","=""170318101001""","372.83","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318101002","IL","170318101002","=""170318101002""","421.11","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318101003","IL","170318101003","=""170318101003""","378.20","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318101004","IL","170318101004","=""170318101004""","147.52","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318101005","IL","170318101005","=""170318101005""","0.00","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318102001","IL","170318102001","=""170318102001""","297.73","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318102002","IL","170318102002","=""170318102002""","295.05","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318102003","IL","170318102003","=""170318102003""","166.30","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318102004","IL","170318102004","=""170318102004""","325.89","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318102005","IL","170318102005","=""170318102005""","253.47","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318102006","IL","170318102006","=""170318102006""","340.64","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318103011","IL","170318103011","=""170318103011""","390.27","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318103012","IL","170318103012","=""170318103012""","422.45","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318103013","IL","170318103013","=""170318103013""","73.76","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318103014","IL","170318103014","=""170318103014""","341.99","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318103021","IL","170318103021","=""170318103021""","422.45","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318103022","IL","170318103022","=""170318103022""","335.28","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318103023","IL","170318103023","=""170318103023""","0.00","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318104001","IL","170318104001","=""170318104001""","474.76","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318104002","IL","170318104002","=""170318104002""","796.63","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318104003","IL","170318104003","=""170318104003""","683.97","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318104004","IL","170318104004","=""170318104004""","434.52","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318105011","IL","170318105011","=""170318105011""","434.52","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318105012","IL","170318105012","=""170318105012""","319.19","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318105013","IL","170318105013","=""170318105013""","662.51","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318105014","IL","170318105014","=""170318105014""","886.48","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318105015","IL","170318105015","=""170318105015""","514.99","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318105021","IL","170318105021","=""170318105021""","207.87","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318105022","IL","170318105022","=""170318105022""","610.21","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318105023","IL","170318105023","=""170318105023""","500.24","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318105024","IL","170318105024","=""170318105024""","324.55","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318105025","IL","170318105025","=""170318105025""","379.54","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318106001","IL","170318106001","=""170318106001""","729.57","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318106002","IL","170318106002","=""170318106002""","484.14","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318106003","IL","170318106003","=""170318106003""","308.46","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318107011","IL","170318107011","=""170318107011""","635.69","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318107012","IL","170318107012","=""170318107012""","501.58","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318107013","IL","170318107013","=""170318107013""","481.46","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318107014","IL","170318107014","=""170318107014""","418.43","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318107021","IL","170318107021","=""170318107021""","218.60","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318107022","IL","170318107022","=""170318107022""","187.76","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318107023","IL","170318107023","=""170318107023""","217.26","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318108001","IL","170318108001","=""170318108001""","242.74","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318108002","IL","170318108002","=""170318108002""","229.33","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318108003","IL","170318108003","=""170318108003""","666.54","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318108004","IL","170318108004","=""170318108004""","473.42","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318109001","IL","170318109001","=""170318109001""","209.21","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318109002","IL","170318109002","=""170318109002""","427.82","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318109003","IL","170318109003","=""170318109003""","257.50","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318109004","IL","170318109004","=""170318109004""","281.64","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318109005","IL","170318109005","=""170318109005""","874.41","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318110001","IL","170318110001","=""170318110001""","610.21","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318110002","IL","170318110002","=""170318110002""","902.57","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318110003","IL","170318110003","=""170318110003""","710.79","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318110004","IL","170318110004","=""170318110004""","315.16","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318110005","IL","170318110005","=""170318110005""","524.38","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318111001","IL","170318111001","=""170318111001""","159.59","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318111002","IL","170318111002","=""170318111002""","276.27","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318111003","IL","170318111003","=""170318111003""","773.83","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318111004","IL","170318111004","=""170318111004""","107.29","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318111005","IL","170318111005","=""170318111005""","464.03","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318112001","IL","170318112001","=""170318112001""","559.25","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318112002","IL","170318112002","=""170318112002""","317.85","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318112003","IL","170318112003","=""170318112003""","615.57","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318112004","IL","170318112004","=""170318112004""","540.47","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318112005","IL","170318112005","=""170318112005""","0.00","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318113011","IL","170318113011","=""170318113011""","430.50","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318113012","IL","170318113012","=""170318113012""","637.03","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318113013","IL","170318113013","=""170318113013""","494.87","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318113014","IL","170318113014","=""170318113014""","600.82","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318113021","IL","170318113021","=""170318113021""","325.89","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318113022","IL","170318113022","=""170318113022""","540.47","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318114011","IL","170318114011","=""170318114011""","344.67","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318114012","IL","170318114012","=""170318114012""","422.45","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318114013","IL","170318114013","=""170318114013""","441.23","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318114014","IL","170318114014","=""170318114014""","309.80","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318114015","IL","170318114015","=""170318114015""","313.82","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318114021","IL","170318114021","=""170318114021""","274.93","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318114022","IL","170318114022","=""170318114022""","406.36","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318114023","IL","170318114023","=""170318114023""","583.39","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318115001","IL","170318115001","=""170318115001""","140.82","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318115002","IL","170318115002","=""170318115002""","561.93","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318115003","IL","170318115003","=""170318115003""","819.42","2021","2010","EPA Smart Location Database","Illinois (State)"
