"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Distance to Transit","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d4a","TimeFrame","GeoVintage","Source","Location"
"Block Group","060014001001","CA","060014001001","=""060014001001""","1192.26","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014002001","CA","060014002001","=""060014002001""","433.18","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014002002","CA","060014002002","=""060014002002""","211.90","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014003001","CA","060014003001","=""060014003001""","270.91","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014003002","CA","060014003002","=""060014003002""","449.28","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014003003","CA","060014003003","=""060014003003""","337.96","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014003004","CA","060014003004","=""060014003004""","407.70","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014004001","CA","060014004001","=""060014004001""","144.84","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014004002","CA","060014004002","=""060014004002""","215.92","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014004003","CA","060014004003","=""060014004003""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014005001","CA","060014005001","=""060014005001""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014005002","CA","060014005002","=""060014005002""","364.78","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014005003","CA","060014005003","=""060014005003""","257.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014006001","CA","060014006001","=""060014006001""","160.93","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014006002","CA","060014006002","=""060014006002""","134.11","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014007001","CA","060014007001","=""060014007001""","246.77","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014007002","CA","060014007002","=""060014007002""","223.97","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014007003","CA","060014007003","=""060014007003""","301.75","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014007004","CA","060014007004","=""060014007004""","308.46","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014008001","CA","060014008001","=""060014008001""","284.32","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014008002","CA","060014008002","=""060014008002""","250.79","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014008003","CA","060014008003","=""060014008003""","371.49","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014009001","CA","060014009001","=""060014009001""","341.99","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014009002","CA","060014009002","=""060014009002""","229.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014010001","CA","060014010001","=""060014010001""","367.47","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014010002","CA","060014010002","=""060014010002""","222.63","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014010003","CA","060014010003","=""060014010003""","81.81","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014010004","CA","060014010004","=""060014010004""","240.06","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014010005","CA","060014010005","=""060014010005""","219.94","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014010006","CA","060014010006","=""060014010006""","173.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014011001","CA","060014011001","=""060014011001""","254.81","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014011002","CA","060014011002","=""060014011002""","194.46","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014011003","CA","060014011003","=""060014011003""","312.48","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014011004","CA","060014011004","=""060014011004""","190.44","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014012001","CA","060014012001","=""060014012001""","258.84","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014012002","CA","060014012002","=""060014012002""","287.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014012003","CA","060014012003","=""060014012003""","321.87","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014013001","CA","060014013001","=""060014013001""","79.13","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014013002","CA","060014013002","=""060014013002""","147.52","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014013003","CA","060014013003","=""060014013003""","207.87","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014014001","CA","060014014001","=""060014014001""","312.48","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014014002","CA","060014014002","=""060014014002""","320.53","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014014003","CA","060014014003","=""060014014003""","207.87","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014015001","CA","060014015001","=""060014015001""","193.12","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014015002","CA","060014015002","=""060014015002""","219.94","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014015003","CA","060014015003","=""060014015003""","350.03","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014016001","CA","060014016001","=""060014016001""","280.29","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014016002","CA","060014016002","=""060014016002""","278.95","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014017001","CA","060014017001","=""060014017001""","277.61","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014017002","CA","060014017002","=""060014017002""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014017003","CA","060014017003","=""060014017003""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014018001","CA","060014018001","=""060014018001""","213.24","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014018002","CA","060014018002","=""060014018002""","262.86","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014022001","CA","060014022001","=""060014022001""","130.09","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014022002","CA","060014022002","=""060014022002""","274.93","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014022003","CA","060014022003","=""060014022003""","270.91","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014024001","CA","060014024001","=""060014024001""","278.95","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014024002","CA","060014024002","=""060014024002""","156.91","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014025001","CA","060014025001","=""060014025001""","170.32","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014025002","CA","060014025002","=""060014025002""","119.36","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014026001","CA","060014026001","=""060014026001""","93.88","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014027001","CA","060014027001","=""060014027001""","415.75","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014027002","CA","060014027002","=""060014027002""","291.02","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014028001","CA","060014028001","=""060014028001""","477.44","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014028002","CA","060014028002","=""060014028002""","178.37","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014029001","CA","060014029001","=""060014029001""","324.55","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014030001","CA","060014030001","=""060014030001""","221.28","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014030002","CA","060014030002","=""060014030002""","97.90","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014031001","CA","060014031001","=""060014031001""","218.60","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014033001","CA","060014033001","=""060014033001""","201.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014033002","CA","060014033002","=""060014033002""","76.44","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014034001","CA","060014034001","=""060014034001""","521.70","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014034002","CA","060014034002","=""060014034002""","225.31","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014034003","CA","060014034003","=""060014034003""","282.98","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014034004","CA","060014034004","=""060014034004""","323.21","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014035011","CA","060014035011","=""060014035011""","332.60","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014035012","CA","060014035012","=""060014035012""","337.96","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014035013","CA","060014035013","=""060014035013""","171.66","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014035021","CA","060014035021","=""060014035021""","313.82","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014035022","CA","060014035022","=""060014035022""","203.85","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014036001","CA","060014036001","=""060014036001""","191.78","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014036002","CA","060014036002","=""060014036002""","356.74","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014036003","CA","060014036003","=""060014036003""","419.77","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014037011","CA","060014037011","=""060014037011""","413.06","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014037012","CA","060014037012","=""060014037012""","245.42","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014037021","CA","060014037021","=""060014037021""","260.18","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014037022","CA","060014037022","=""060014037022""","265.54","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014038001","CA","060014038001","=""060014038001""","288.34","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014038002","CA","060014038002","=""060014038002""","237.38","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014038003","CA","060014038003","=""060014038003""","358.08","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014038004","CA","060014038004","=""060014038004""","234.70","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014039001","CA","060014039001","=""060014039001""","321.87","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014039002","CA","060014039002","=""060014039002""","315.16","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014039003","CA","060014039003","=""060014039003""","100.58","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014040001","CA","060014040001","=""060014040001""","264.20","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014040002","CA","060014040002","=""060014040002""","301.75","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014041011","CA","060014041011","=""060014041011""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014041012","CA","060014041012","=""060014041012""","492.19","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014041021","CA","060014041021","=""060014041021""","194.46","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014041022","CA","060014041022","=""060014041022""","101.93","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014042001","CA","060014042001","=""060014042001""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014042002","CA","060014042002","=""060014042002""","87.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014042003","CA","060014042003","=""060014042003""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014043001","CA","060014043001","=""060014043001""","765.78","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014043002","CA","060014043002","=""060014043002""","588.75","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014043003","CA","060014043003","=""060014043003""","321.87","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014044001","CA","060014044001","=""060014044001""","1114.47","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014044002","CA","060014044002","=""060014044002""","665.20","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014044003","CA","060014044003","=""060014044003""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014045011","CA","060014045011","=""060014045011""","661.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014045021","CA","060014045021","=""060014045021""","1205.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014045022","CA","060014045022","=""060014045022""","883.80","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014045023","CA","060014045023","=""060014045023""","159.59","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014045024","CA","060014045024","=""060014045024""","392.95","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014046001","CA","060014046001","=""060014046001""","1095.70","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014046002","CA","060014046002","=""060014046002""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014046003","CA","060014046003","=""060014046003""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014046004","CA","060014046004","=""060014046004""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014047001","CA","060014047001","=""060014047001""","126.07","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014047002","CA","060014047002","=""060014047002""","371.49","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014048001","CA","060014048001","=""060014048001""","321.87","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014048002","CA","060014048002","=""060014048002""","645.08","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014049001","CA","060014049001","=""060014049001""","233.35","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014049002","CA","060014049002","=""060014049002""","177.03","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014049003","CA","060014049003","=""060014049003""","307.12","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014049004","CA","060014049004","=""060014049004""","319.19","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014050001","CA","060014050001","=""060014050001""","281.64","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014050002","CA","060014050002","=""060014050002""","372.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014050003","CA","060014050003","=""060014050003""","53.64","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014051001","CA","060014051001","=""060014051001""","352.71","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014051002","CA","060014051002","=""060014051002""","77.78","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014051003","CA","060014051003","=""060014051003""","211.90","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014051004","CA","060014051004","=""060014051004""","324.55","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014051005","CA","060014051005","=""060014051005""","126.07","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014052001","CA","060014052001","=""060014052001""","280.29","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014052002","CA","060014052002","=""060014052002""","156.91","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014052003","CA","060014052003","=""060014052003""","419.77","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014052004","CA","060014052004","=""060014052004""","337.96","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014053011","CA","060014053011","=""060014053011""","476.10","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014053012","CA","060014053012","=""060014053012""","175.69","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014053021","CA","060014053021","=""060014053021""","63.03","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014053022","CA","060014053022","=""060014053022""","104.61","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014054011","CA","060014054011","=""060014054011""","225.31","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014054012","CA","060014054012","=""060014054012""","193.12","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014054013","CA","060014054013","=""060014054013""","22.80","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014054021","CA","060014054021","=""060014054021""","136.79","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014054022","CA","060014054022","=""060014054022""","219.94","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014055001","CA","060014055001","=""060014055001""","227.99","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014055002","CA","060014055002","=""060014055002""","232.01","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014055003","CA","060014055003","=""060014055003""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014055004","CA","060014055004","=""060014055004""","301.75","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014056001","CA","060014056001","=""060014056001""","246.77","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014056002","CA","060014056002","=""060014056002""","316.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014056003","CA","060014056003","=""060014056003""","213.24","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014057001","CA","060014057001","=""060014057001""","135.45","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014057002","CA","060014057002","=""060014057002""","168.98","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014057003","CA","060014057003","=""060014057003""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014058001","CA","060014058001","=""060014058001""","190.44","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014058002","CA","060014058002","=""060014058002""","591.43","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014058003","CA","060014058003","=""060014058003""","250.79","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014058004","CA","060014058004","=""060014058004""","215.92","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014059011","CA","060014059011","=""060014059011""","155.57","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014059012","CA","060014059012","=""060014059012""","142.16","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014059013","CA","060014059013","=""060014059013""","151.55","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014059021","CA","060014059021","=""060014059021""","170.32","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014059022","CA","060014059022","=""060014059022""","89.86","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014060001","CA","060014060001","=""060014060001""","527.06","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014060002","CA","060014060002","=""060014060002""","175.69","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014060003","CA","060014060003","=""060014060003""","107.29","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014061001","CA","060014061001","=""060014061001""","291.02","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014061002","CA","060014061002","=""060014061002""","422.45","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014061003","CA","060014061003","=""060014061003""","455.98","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014061004","CA","060014061004","=""060014061004""","454.64","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014062011","CA","060014062011","=""060014062011""","340.64","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014062012","CA","060014062012","=""060014062012""","195.80","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014062013","CA","060014062013","=""060014062013""","178.37","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014062014","CA","060014062014","=""060014062014""","265.54","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014062021","CA","060014062021","=""060014062021""","234.70","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014062022","CA","060014062022","=""060014062022""","229.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014062023","CA","060014062023","=""060014062023""","244.08","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014063001","CA","060014063001","=""060014063001""","214.58","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014063002","CA","060014063002","=""060014063002""","465.37","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014063003","CA","060014063003","=""060014063003""","265.54","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014063004","CA","060014063004","=""060014063004""","114.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014064001","CA","060014064001","=""060014064001""","297.73","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014064002","CA","060014064002","=""060014064002""","232.01","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014065001","CA","060014065001","=""060014065001""","378.20","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014065002","CA","060014065002","=""060014065002""","159.59","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014065003","CA","060014065003","=""060014065003""","473.42","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014065004","CA","060014065004","=""060014065004""","274.93","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014066011","CA","060014066011","=""060014066011""","244.08","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014066012","CA","060014066012","=""060014066012""","264.20","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014066013","CA","060014066013","=""060014066013""","370.15","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014066014","CA","060014066014","=""060014066014""","343.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014066021","CA","060014066021","=""060014066021""","233.35","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014066022","CA","060014066022","=""060014066022""","423.79","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014067001","CA","060014067001","=""060014067001""","643.74","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014067002","CA","060014067002","=""060014067002""","468.05","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014067003","CA","060014067003","=""060014067003""","131.43","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014067004","CA","060014067004","=""060014067004""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014067005","CA","060014067005","=""060014067005""","323.21","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014068001","CA","060014068001","=""060014068001""","418.43","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014068002","CA","060014068002","=""060014068002""","175.69","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014068003","CA","060014068003","=""060014068003""","226.65","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014068004","CA","060014068004","=""060014068004""","179.71","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014069001","CA","060014069001","=""060014069001""","378.20","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014069002","CA","060014069002","=""060014069002""","628.99","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014069003","CA","060014069003","=""060014069003""","340.64","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014070001","CA","060014070001","=""060014070001""","264.20","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014070002","CA","060014070002","=""060014070002""","341.99","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014070003","CA","060014070003","=""060014070003""","262.86","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014070004","CA","060014070004","=""060014070004""","214.58","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014070005","CA","060014070005","=""060014070005""","419.77","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014071011","CA","060014071011","=""060014071011""","445.25","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014071012","CA","060014071012","=""060014071012""","237.38","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014071021","CA","060014071021","=""060014071021""","519.01","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014071022","CA","060014071022","=""060014071022""","358.08","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014071023","CA","060014071023","=""060014071023""","453.30","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014071024","CA","060014071024","=""060014071024""","167.64","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014072001","CA","060014072001","=""060014072001""","233.35","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014072002","CA","060014072002","=""060014072002""","227.99","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014072003","CA","060014072003","=""060014072003""","152.89","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014072004","CA","060014072004","=""060014072004""","341.99","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014073001","CA","060014073001","=""060014073001""","713.48","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014073002","CA","060014073002","=""060014073002""","464.03","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014074001","CA","060014074001","=""060014074001""","311.14","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014074002","CA","060014074002","=""060014074002""","319.19","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014074003","CA","060014074003","=""060014074003""","108.63","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014075001","CA","060014075001","=""060014075001""","274.93","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014075002","CA","060014075002","=""060014075002""","219.94","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014075003","CA","060014075003","=""060014075003""","266.88","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014076001","CA","060014076001","=""060014076001""","307.12","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014076002","CA","060014076002","=""060014076002""","407.70","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014076003","CA","060014076003","=""060014076003""","284.32","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014076004","CA","060014076004","=""060014076004""","99.24","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014076005","CA","060014076005","=""060014076005""","209.21","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014077001","CA","060014077001","=""060014077001""","375.51","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014077002","CA","060014077002","=""060014077002""","160.93","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014077003","CA","060014077003","=""060014077003""","250.79","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014077004","CA","060014077004","=""060014077004""","120.70","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014078001","CA","060014078001","=""060014078001""","282.98","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014078002","CA","060014078002","=""060014078002""","410.38","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014078003","CA","060014078003","=""060014078003""","474.76","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014079001","CA","060014079001","=""060014079001""","671.90","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014079002","CA","060014079002","=""060014079002""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014079003","CA","060014079003","=""060014079003""","329.92","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014080001","CA","060014080001","=""060014080001""","1146.66","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014080002","CA","060014080002","=""060014080002""","851.61","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014081001","CA","060014081001","=""060014081001""","588.75","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014081002","CA","060014081002","=""060014081002""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014081003","CA","060014081003","=""060014081003""","71.08","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014081004","CA","060014081004","=""060014081004""","1025.96","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014082001","CA","060014082001","=""060014082001""","457.32","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014082002","CA","060014082002","=""060014082002""","439.89","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014082003","CA","060014082003","=""060014082003""","186.42","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014083001","CA","060014083001","=""060014083001""","291.02","2021","2010","EPA Smart Location Database","California (State)"
