TRACTID,Pop2010,TractBlack,TractHispanic,TractWhite,TractKids,TractSeniors,One_mile,Half_mile,shr_Black,shr_White,shr_Hispanic,shr_Kids,shr_Seniors,minc,hhd_exp,pct_SNAP,transit_dist,transit_freq,avg_vehicle,City
06037222700,3748,169.0,436.0,1987.0,49.0,4.0,,439.211516737938,0.045090715048025615,0.5301494130202775,0.11632870864461047,0.013073639274279616,0.0010672358591248667,,47500.0,58.33,0.0,259.83,1.3,Los Angeles
06037224010,2433,357.0,1735.0,889.0,554.0,213.0,,797.733521661721,0.1467324290998767,0.3653925195232224,0.7131113851212495,0.22770242498972462,0.08754623921085081,38889.0,48600.0,20.63,0.0,932.835,,Los Angeles
06037224020,2789,258.0,2333.0,1034.0,778.0,149.0,,695.506775013579,0.09250627465041233,0.3707422015059161,0.8365005378271781,0.27895302975977054,0.05342416636787379,29981.0,46200.0,48.05,73.76,877.91,1.0,Los Angeles
06037224200,2392,42.0,2252.0,858.0,642.0,206.0,,267.050201654434,0.017558528428093644,0.358695652173913,0.9414715719063546,0.2683946488294314,0.08612040133779264,39712.0,49000.0,35.0,268.895,292.66499999999996,1.2,Los Angeles
06037224310,2025,38.0,1811.0,804.0,581.0,136.0,,,0.018765432098765432,0.397037037037037,0.894320987654321,0.2869135802469136,0.0671604938271605,48696.0,50700.0,11.19,214.57999999999998,796.385,1.3,Los Angeles
06037224320,3224,155.0,2965.0,1058.0,886.0,277.0,,24.8514249920845,0.04807692307692308,0.3281637717121588,0.9196650124069479,0.27481389578163773,0.0859181141439206,,41100.0,39.13,246.77,513.29,1.0,Los Angeles
06037224410,3140,142.0,1832.0,1224.0,519.0,235.0,,517.935423122719,0.04522292993630573,0.38980891719745225,0.5834394904458599,0.16528662420382165,0.07484076433121019,31125.0,44400.0,35.7,164.96,427.165,1.3,Los Angeles
06037224420,2369,169.0,1961.0,783.0,583.0,201.0,,371.304116487503,0.07133811734909244,0.33051920641620935,0.8277754326720135,0.2460953989024905,0.08484592655128746,23693.0,43000.0,20.5,0.0,794.005,1.1,Los Angeles
06037224600,3425,316.0,2960.0,1304.0,1095.0,241.0,,553.035420157015,0.09226277372262774,0.3807299270072993,0.8642335766423358,0.3197080291970803,0.07036496350364964,49375.0,50700.0,30.49,199.825,290.93,1.5,Los Angeles
06037226001,2068,141.0,1843.0,852.0,640.0,132.0,,0.630778133869171,0.06818181818181818,0.4119922630560928,0.8911992263056093,0.30947775628626695,0.06382978723404255,32344.0,51700.0,28.14,83.15,205.665,1.1,Los Angeles
06037226002,1604,307.0,799.0,693.0,191.0,111.0,,,0.19139650872817954,0.4320448877805486,0.4981296758104738,0.11907730673316708,0.06920199501246883,38578.0,48900.0,31.4,256.82500000000005,191.135,0.7,Los Angeles
06037226410,3491,108.0,3327.0,1129.0,1214.0,184.0,,,0.030936694356917788,0.32340303637926093,0.953022056717273,0.34775136064164996,0.052706960756230305,38955.0,47400.0,36.9,124.055,757.9949999999999,1.3,Los Angeles
06037226420,4906,402.0,4439.0,1456.0,1600.0,294.0,,,0.08194048104362006,0.2967794537301264,0.9048104362005708,0.3261312678353037,0.059926620464737054,35893.0,49600.0,29.19,104.16000000000001,679.1766666666666,1.5,Los Angeles
06037227010,4662,346.0,4293.0,1694.0,1597.0,210.0,,563.332151678624,0.07421707421707421,0.3633633633633634,0.9208494208494209,0.34255684255684254,0.04504504504504504,46250.0,52100.0,34.27,94.55,114.825,1.9,Los Angeles
06037227020,3599,247.0,3339.0,1197.0,1304.0,147.0,,1666.34444850124,0.06863017504862462,0.3325923867741039,0.927757710475132,0.3623228674631842,0.04084467907752153,55909.0,58700.0,33.47,300.41499999999996,174.305,2.2,Los Angeles
06037228100,4916,381.0,4487.0,1738.0,1705.0,203.0,,1363.72249047458,0.07750203417412531,0.3535394629780309,0.9127339300244101,0.346826688364524,0.04129373474369406,50739.0,55600.0,26.4,179.26,237.95333333333335,2.2,Los Angeles
06037228210,3806,437.0,3207.0,1328.0,1215.0,257.0,,833.634414196014,0.11481870730425643,0.348922753547031,0.8426169206516028,0.3192327903310562,0.0675249605885444,40263.0,49300.0,39.33,322.53999999999996,247.93,1.5,Los Angeles
06037228220,4389,504.0,3809.0,1397.0,1595.0,156.0,,220.733767986298,0.11483253588516747,0.3182957393483709,0.8678514467988152,0.3634085213032581,0.0355434039644566,51402.0,56300.0,29.81,186.86333333333334,315.50666666666666,1.9,Los Angeles
06037228310,4449,319.0,4108.0,1487.0,1553.0,196.0,,34.3023281097412,0.0717015059563947,0.3342324117779276,0.9233535625983367,0.34906720611373343,0.04405484378512025,41081.0,56300.0,32.45,212.5675,370.0525,1.7,Los Angeles
06037228320,3219,346.0,2872.0,997.0,1144.0,128.0,,,0.10748679714196956,0.30972351662006836,0.8922025473749612,0.35538987263125194,0.03976390183286735,46467.0,52700.0,41.02,438.99666666666667,437.7366666666667,1.8,Los Angeles
06037228410,3320,230.0,3050.0,1113.0,1217.0,123.0,,,0.06927710843373494,0.3352409638554217,0.9186746987951807,0.366566265060241,0.037048192771084336,44571.0,57200.0,27.26,193.12,357.15333333333336,2.1,Los Angeles
06037228420,3150,345.0,2780.0,977.0,1146.0,103.0,,0.332885086536407,0.10952380952380952,0.31015873015873013,0.8825396825396825,0.3638095238095238,0.0326984126984127,68125.0,55700.0,17.77,249.445,423.13,2.0,Los Angeles
06037228500,5220,548.0,4654.0,1760.0,1889.0,197.0,,1474.2074368,0.1049808429118774,0.3371647509578544,0.8915708812260537,0.3618773946360153,0.03773946360153257,36518.0,55200.0,24.12,237.38,336.85999999999996,1.9,Los Angeles
06037228600,5049,591.0,4387.0,1838.0,1786.0,197.0,,,0.11705288175876412,0.3640324816795405,0.8688849277084572,0.35373341255694196,0.03901762725292137,42841.0,60600.0,26.87,272.245,253.92000000000002,1.9,Los Angeles
06037228710,4235,428.0,3731.0,1514.0,1482.0,233.0,,,0.10106257378984651,0.35749704840613933,0.8809917355371901,0.3499409681227863,0.05501770956316411,43077.0,51500.0,28.42,374.175,185.26,1.7,Los Angeles
06037228720,4492,500.0,3940.0,1598.0,1587.0,178.0,,,0.11130899376669635,0.3557435440783615,0.8771148708815673,0.3532947462154942,0.0396260017809439,53093.0,54500.0,29.0,164.51000000000002,193.8066666666667,1.9,Los Angeles
06037228800,5575,549.0,4910.0,1829.0,2096.0,240.0,,,0.09847533632286995,0.32807174887892376,0.8807174887892377,0.3759641255605381,0.04304932735426009,50764.0,53400.0,27.72,135.79,284.815,2.1,Los Angeles
06037228900,3216,337.0,2770.0,1025.0,1208.0,137.0,,85.3871631622314,0.10478855721393035,0.3187189054726368,0.861318407960199,0.3756218905472637,0.04259950248756219,32168.0,46100.0,36.6,43.585,222.19,1.5,Los Angeles
06037229100,4557,441.0,4090.0,1643.0,1626.0,189.0,,,0.0967741935483871,0.36054421768707484,0.8975202984419575,0.3568136932192232,0.041474654377880185,54350.0,59600.0,26.42,87.845,180.745,2.0,Los Angeles
06037229200,4394,739.0,3589.0,1343.0,1468.0,310.0,,,0.16818388711879836,0.3056440600819299,0.8167956304050978,0.3340919435593992,0.07055075102412381,49019.0,57600.0,22.76,305.775,118.515,1.8,Los Angeles
06037229300,5498,603.0,4824.0,1703.0,2019.0,198.0,,392.714151660446,0.10967624590760276,0.30974899963623137,0.8774099672608221,0.3672244452528192,0.03601309567115315,50069.0,54000.0,29.06,358.52666666666664,153.04666666666665,1.5,Los Angeles
06037229410,3343,500.0,2794.0,1181.0,1124.0,166.0,,,0.14956625785222855,0.3532755010469638,0.8357762488782531,0.33622494765180977,0.049655997606939874,52012.0,55500.0,27.28,298.395,130.385,1.7,Los Angeles
06037229420,4729,558.0,4134.0,1507.0,1697.0,176.0,,,0.11799534785366886,0.31867202368365405,0.8741805878621273,0.35884965108902517,0.03721717064918587,48939.0,54100.0,30.38,164.285,183.505,1.8,Los Angeles
06037231100,3350,707.0,2426.0,1086.0,836.0,175.0,,83.0803736969829,0.21104477611940298,0.32417910447761195,0.7241791044776119,0.24955223880597016,0.05223880597014925,36917.0,47600.0,46.25,237.82666666666668,444.0466666666666,1.3,Los Angeles
06037231210,3688,895.0,2626.0,909.0,1086.0,204.0,,,0.24267895878524945,0.24647505422993493,0.7120390455531453,0.294468546637744,0.055314533622559656,38767.0,47700.0,41.87,148.86,122.68,1.6,Los Angeles
06037231220,3824,861.0,2780.0,1095.0,1195.0,282.0,,,0.22515690376569036,0.28634937238493724,0.7269874476987448,0.3125,0.07374476987447699,32191.0,47100.0,30.65,0.0,304.235,1.3,Los Angeles
06037231400,4688,1528.0,2967.0,1160.0,1318.0,395.0,,2100.08252193779,0.32593856655290104,0.24744027303754265,0.6328924914675768,0.2811433447098976,0.08425767918088738,56453.0,59200.0,22.75,83.59666666666666,208.42333333333332,1.8,Los Angeles
06037231500,4752,1988.0,2565.0,949.0,1182.0,579.0,481.075049757957,2266.90742148459,0.41835016835016836,0.19970538720538722,0.5397727272727273,0.24873737373737373,0.12184343434343434,62596.0,62500.0,26.31,312.03666666666663,166.28333333333333,2.0,Los Angeles
06037231710,4358,871.0,3449.0,1087.0,1494.0,175.0,,,0.19986232216613126,0.24942634235888023,0.7914180816888481,0.3428178063331804,0.04015603487838458,36111.0,47800.0,23.5,316.95,580.6733333333333,1.5,Los Angeles
06037231720,4966,901.0,3876.0,1209.0,1461.0,390.0,,,0.18143374949657673,0.24345549738219896,0.7805074506645188,0.29420056383407167,0.07853403141361257,47313.0,52800.0,33.83,282.0833333333333,494.95,1.4,Los Angeles
06037231800,5303,634.0,4609.0,1743.0,1690.0,207.0,,,0.11955496888553649,0.32868187818216105,0.8691306807467472,0.3186875353573449,0.03903450876862154,37966.0,51000.0,44.27,263.75333333333333,578.8733333333333,1.5,Los Angeles
06037232110,3191,927.0,2257.0,708.0,1006.0,211.0,,,0.29050454403008463,0.2218740206831714,0.7073017862738953,0.31526167345659667,0.06612347226574741,39950.0,48800.0,29.53,349.36,288.465,1.4,Los Angeles
06037232120,5263,1044.0,4119.0,1442.0,1704.0,276.0,,,0.19836595097852935,0.27398821964658937,0.7826334790043701,0.32376971309139274,0.052441573247197414,47500.0,49900.0,37.52,279.84666666666664,212.4466666666667,1.7,Los Angeles
06037232200,3119,1111.0,1934.0,535.0,870.0,254.0,,655.973873764277,0.3562039115100994,0.17152933632574544,0.6200705354280218,0.2789355562680346,0.08143635780698942,66829.0,57300.0,16.02,215.92,255.85000000000002,1.8,Los Angeles
06037232300,3926,1332.0,2532.0,774.0,1085.0,377.0,,853.97751288116,0.3392766174223128,0.19714722363728987,0.6449312277126846,0.2763627101375446,0.09602649006622517,66921.0,67300.0,30.87,287.8933333333334,127.48333333333335,2.0,Los Angeles
06037232500,4619,1935.0,2627.0,895.0,1376.0,416.0,,,0.4189218445550985,0.19376488417406365,0.5687378220394025,0.29789997835029225,0.09006278415241394,59000.0,57800.0,21.72,286.9975,233.7425,1.5,Los Angeles
06037232800,3823,698.0,3079.0,1029.0,1232.0,185.0,,14.2811214923859,0.18257912634057022,0.269160345278577,0.805388438399163,0.3222600052314936,0.04839131572063824,41635.0,58700.0,26.1,295.04999999999995,302.71,1.8,Los Angeles
06037234200,2376,1715.0,281.0,164.0,403.0,580.0,,4.29337408294668,0.7218013468013468,0.06902356902356903,0.11826599326599327,0.1696127946127946,0.2441077441077441,76438.0,66700.0,10.6,369.7033333333333,284.13666666666666,1.6,Los Angeles
06037234501,2728,1610.0,972.0,311.0,693.0,346.0,,718.946126639843,0.5901759530791789,0.11400293255131964,0.3563049853372434,0.2540322580645161,0.12683284457478006,86184.0,67000.0,6.93,451.96,83.425,2.3,Los Angeles
06037234502,2698,1671.0,910.0,259.0,617.0,442.0,,1210.32980112173,0.6193476649369903,0.09599703484062268,0.33728687916975536,0.22868791697553745,0.16382505559673832,27287.0,58200.0,29.03,291.47,142.54999999999998,1.4,Los Angeles
06037234600,5024,3260.0,1581.0,548.0,1226.0,622.0,,52.6574479561532,0.6488853503184714,0.10907643312101911,0.31468949044585987,0.24402866242038215,0.12380573248407643,71618.0,61000.0,25.23,159.2575,190.82,1.6,Los Angeles
06037234700,3888,2282.0,1489.0,423.0,965.0,487.0,,316.799697041512,0.5869341563786008,0.1087962962962963,0.3829732510288066,0.24819958847736626,0.12525720164609053,52234.0,55800.0,18.63,239.055,207.3175,1.7,Los Angeles
06037234800,3426,1831.0,1455.0,480.0,878.0,413.0,,873.033018574119,0.5344424985405721,0.14010507880910683,0.4246935201401051,0.2562755399883246,0.12054874489200233,62597.0,59300.0,16.22,395.63,54.5975,1.8,Los Angeles
06037234901,2999,1582.0,1360.0,456.0,921.0,273.0,,1746.62569428617,0.5275091697232411,0.15205068356118706,0.4534844948316105,0.3071023674558186,0.09103034344781594,40324.0,45600.0,17.7,256.82500000000005,173.305,,Los Angeles
06037234902,4005,2113.0,1763.0,674.0,1142.0,345.0,23.5945964455605,2172.63686608151,0.5275905118601748,0.1682896379525593,0.44019975031210984,0.285143570536829,0.08614232209737828,24211.0,41200.0,37.68,338.8566666666666,196.22666666666666,1.0,Los Angeles
06037235100,4520,3273.0,855.0,472.0,987.0,662.0,18.5925588309765,714.542203377874,0.7241150442477876,0.10442477876106195,0.18915929203539822,0.21836283185840707,0.14646017699115044,90719.0,68800.0,10.02,532.76,77.225,1.9,Los Angeles
06037235201,2781,1784.0,864.0,378.0,677.0,371.0,546.13580067642,1107.20811336115,0.6414958647968356,0.13592233009708737,0.3106796116504854,0.2434376123696512,0.13340524991010427,66016.0,58700.0,14.26,323.21,68.07666666666667,1.9,Los Angeles
06037235202,4557,3041.0,1436.0,452.0,1220.0,503.0,1198.48287666403,1986.50865237042,0.6673249945139346,0.09918806232170288,0.315119596225587,0.2677199912222954,0.11037963572525784,33024.0,46400.0,12.67,222.62666666666667,114.35666666666668,1.2,Los Angeles
06037236203,3417,2330.0,963.0,228.0,942.0,301.0,,643.310690402985,0.6818846941761779,0.06672519754170325,0.28182616330114135,0.27568042142230026,0.0880889669300556,24957.0,41900.0,18.64,255.48499999999999,336.28499999999997,1.1,Los Angeles
06037236204,3203,1749.0,1358.0,267.0,1014.0,244.0,,1769.40988636017,0.5460505775835155,0.08335935060880424,0.4239775210739931,0.3165782079300656,0.07617858257883234,31895.0,47300.0,20.57,302.42,304.065,1.1,Los Angeles
06037236400,4113,3553.0,249.0,180.0,720.0,822.0,210.312599586323,974.426386194304,0.8638463408704109,0.0437636761487965,0.060539752005835154,0.175054704595186,0.199854121079504,93250.0,68900.0,4.75,488.6166666666666,61.833333333333336,1.6,Los Angeles
06037237101,3705,1144.0,2530.0,1002.0,1220.0,230.0,,,0.3087719298245614,0.2704453441295547,0.6828609986504723,0.3292847503373819,0.0620782726045884,45250.0,53800.0,21.84,317.31,477.316,1.6,Los Angeles
06037237102,3254,802.0,2400.0,896.0,1062.0,242.0,,858.815132632852,0.2464658881376767,0.27535341118623236,0.7375537799631223,0.32636754763368164,0.0743700061462815,42850.0,49200.0,31.27,319.86,371.54499999999996,1.4,Los Angeles
06037237201,3506,814.0,2616.0,1003.0,1078.0,237.0,,129.705893674865,0.23217341699942956,0.2860810039931546,0.7461494580718768,0.3074729035938391,0.06759840273816314,49213.0,58300.0,14.41,329.47,100.54666666666667,2.1,Los Angeles
06037237202,4388,1625.0,2688.0,1067.0,1263.0,363.0,,362.144684813917,0.3703281677301732,0.24316317228805834,0.6125797629899726,0.2878304466727438,0.08272561531449407,48472.0,54300.0,41.54,279.6225,163.3125,1.5,Los Angeles
06037237300,5262,3062.0,2085.0,840.0,1403.0,632.0,186.021772027016,2582.4461074844,0.5819080197643481,0.15963511972633979,0.3962371721778791,0.26662865830482707,0.12010642341315089,80821.0,60600.0,18.65,267.956,137.716,1.8,Los Angeles
06037237401,3616,1186.0,2365.0,814.0,996.0,287.0,,9.58958470821381,0.32798672566371684,0.22511061946902655,0.6540376106194691,0.2754424778761062,0.07936946902654868,59115.0,60000.0,20.05,311.14000000000004,209.30999999999997,2.0,Los Angeles
06037237402,3526,1392.0,2108.0,787.0,950.0,414.0,,1291.91314548254,0.394781622234827,0.22319909245604083,0.5978445830969937,0.2694271128757799,0.11741349971639252,68405.0,61600.0,17.18,188.20333333333335,95.83999999999999,1.9,Los Angeles
06037237500,2675,649.0,1986.0,638.0,845.0,174.0,,,0.24261682242990654,0.23850467289719626,0.7424299065420561,0.31588785046728973,0.06504672897196262,36447.0,46400.0,35.55,293.03499999999997,300.98,1.5,Los Angeles
06037237600,4259,976.0,3215.0,1300.0,1422.0,350.0,,411.916288949549,0.22916177506456914,0.30523597088518434,0.7548720356891289,0.33388119276825545,0.08217891523831886,44417.0,51100.0,37.5,217.9325,265.0625,1.5,Los Angeles
06037237710,3887,1006.0,2801.0,1029.0,1329.0,180.0,,0.0,0.25881142269102136,0.26472858245433495,0.7206071520452791,0.34190892719320815,0.0463082068433239,41696.0,53300.0,30.15,352.045,256.415,1.8,Los Angeles
06037237720,3153,736.0,2373.0,807.0,1174.0,127.0,,844.128175735474,0.23342848081192516,0.2559467174119886,0.7526165556612749,0.37234379955597846,0.040279099270535995,36520.0,49600.0,39.09,323.88,161.64,1.5,Los Angeles
06037237800,4371,2213.0,2084.0,838.0,1176.0,450.0,,791.756578698754,0.5062914664836422,0.19171814230153283,0.4767787691603752,0.26904598490048043,0.1029512697323267,65821.0,55200.0,22.32,362.1025,167.745,1.9,Los Angeles
06037237900,3621,2735.0,741.0,255.0,904.0,555.0,160.4383893013,1442.03091077879,0.7553162109914389,0.07042253521126761,0.20463960231980116,0.24965479149406242,0.15327257663628832,53523.0,58600.0,28.34,443.575,79.065,1.9,Los Angeles
06037238000,5864,4560.0,1169.0,403.0,1493.0,888.0,,1462.11649778252,0.7776261937244202,0.06872442019099591,0.19935197817189632,0.2546043656207367,0.15143246930422918,78248.0,60300.0,26.02,324.10499999999996,78.59333333333333,1.7,Los Angeles
06037238100,4626,3441.0,1062.0,420.0,1177.0,624.0,,886.615329484455,0.7438391699092088,0.0907911802853437,0.22957198443579765,0.25443147427583224,0.13488975356679636,49922.0,54800.0,24.37,415.4125,77.0375,1.7,Los Angeles
06037238200,5267,3943.0,1147.0,410.0,1272.0,801.0,,178.47510409903,0.7486235048414658,0.07784317448262768,0.21777102715018037,0.24150370229732296,0.1520789823428897,40791.0,51700.0,18.58,359.755,100.8175,1.3,Los Angeles
06037238310,4821,1314.0,3413.0,1124.0,1778.0,177.0,,845.088834285736,0.2725575606720597,0.23314665007259905,0.7079444098734702,0.368803152872848,0.03671437461107654,47987.0,50900.0,34.97,302.42499999999995,132.85,1.4,Los Angeles
06037238320,3787,1154.0,2553.0,1078.0,1365.0,209.0,,312.498093605042,0.30472669659360974,0.2846580406654344,0.6741484024293636,0.36044362292051757,0.05518880380248217,35845.0,48400.0,32.86,312.9266666666667,295.68,1.3,Los Angeles
06037238400,4497,3579.0,792.0,266.0,964.0,880.0,,225.901033580303,0.7958639092728486,0.059150544807649544,0.1761174116077385,0.21436513231042917,0.19568601289748722,69444.0,62200.0,8.53,384.23249999999996,66.6125,1.8,Los Angeles
06037239201,3562,625.0,2902.0,1068.0,1247.0,164.0,,1048.37277913094,0.17546322290847838,0.29983155530600786,0.8147108366086468,0.35008422234699604,0.04604154969118473,50240.0,50600.0,19.94,221.28666666666666,503.3933333333334,2.0,Los Angeles
06037239202,4724,795.0,3901.0,1379.0,1663.0,228.0,,212.311103582382,0.1682895850973751,0.29191363251481794,0.8257832345469941,0.35203217612193055,0.04826418289585097,46383.0,58700.0,37.05,289.23333333333335,196.54999999999998,1.8,Los Angeles
06037239310,3996,710.0,3218.0,1180.0,1429.0,206.0,,1915.62240571156,0.17767767767767767,0.2952952952952953,0.8053053053053053,0.3576076076076076,0.05155155155155155,42939.0,53600.0,19.75,303.9866666666667,341.7066666666667,1.6,Los Angeles
06037239320,3444,477.0,2936.0,1200.0,1212.0,165.0,,187.447052001953,0.13850174216027875,0.34843205574912894,0.8524970963995354,0.3519163763066202,0.04790940766550523,48029.0,57100.0,16.36,334.605,212.86,1.9,Los Angeles
06037239330,2879,392.0,2479.0,852.0,1015.0,128.0,,,0.136158388329281,0.2959360889197638,0.8610628690517541,0.352552969781174,0.04445988190343869,65000.0,53800.0,15.94,298.4,156.51999999999998,2.3,Los Angeles
06037239501,3454,851.0,2584.0,1062.0,1157.0,227.0,,,0.24638100752750433,0.307469600463231,0.7481181239143022,0.33497394325419805,0.06572090330052113,52750.0,52600.0,21.82,352.7133333333333,242.74,1.9,Los Angeles
06037239502,3372,770.0,2574.0,832.0,1162.0,182.0,,687.278939962387,0.22835112692763937,0.24673784104389088,0.7633451957295374,0.3446026097271649,0.05397390272835113,54028.0,53600.0,34.21,318.29333333333335,115.36000000000001,2.0,Los Angeles
06037239601,3755,651.0,3087.0,1443.0,1461.0,146.0,,1322.61975669861,0.1733688415446072,0.38428761651131826,0.822103861517976,0.38908122503328896,0.0388814913448735,61250.0,52900.0,19.81,257.495,263.40999999999997,1.9,Los Angeles
06037239602,3313,701.0,2555.0,1255.0,1216.0,152.0,,1384.81316739321,0.21159070329006943,0.37881074554784183,0.7712043465137338,0.36703893751886507,0.045879867189858134,45350.0,48500.0,30.05,253.47500000000002,187.095,1.7,Los Angeles
06037239701,4261,958.0,3271.0,1209.0,1518.0,225.0,,1067.48181310296,0.22482985214738324,0.2837362121567707,0.767660173668153,0.3562544003754987,0.052804505984510676,38324.0,50100.0,38.88,225.305,205.91000000000003,1.7,Los Angeles
06037239702,3927,1190.0,2693.0,1149.0,1424.0,218.0,,492.327148318291,0.30303030303030304,0.29258976317799845,0.6857652151769799,0.3626177743824803,0.05551311433664375,45204.0,50500.0,33.11,306.11,358.5025,1.9,Los Angeles
06037239801,3412,814.0,2567.0,936.0,1252.0,173.0,,657.66637802124,0.23856975381008205,0.27432590855803046,0.7523446658851114,0.3669402110199297,0.05070339976553341,60611.0,58000.0,27.51,300.8566666666667,153.89,2.0,Los Angeles
06037239802,4902,1335.0,3531.0,1303.0,1731.0,247.0,,,0.2723378212974296,0.2658098735210118,0.7203182374541004,0.35312117503059975,0.050387596899224806,50471.0,54800.0,32.44,310.4675,249.2225,1.6,Los Angeles
06037240010,3673,869.0,2769.0,925.0,1362.0,202.0,,,0.23659134222706235,0.25183773482167165,0.7538796624013069,0.37081404846174787,0.05499591614484073,32686.0,48000.0,41.89,266.43333333333334,235.70333333333338,1.6,Los Angeles
06037240020,5055,1422.0,3586.0,1410.0,1740.0,361.0,,1735.1223968789,0.2813056379821958,0.2789317507418398,0.7093966369930762,0.34421364985163205,0.07141444114737883,66087.0,53300.0,32.77,221.73333333333335,150.51,2.0,Los Angeles
06037240200,5252,1486.0,3687.0,1619.0,1761.0,291.0,,201.255410194397,0.28293983244478293,0.30826351865955826,0.702018278750952,0.3353008377760853,0.05540746382330541,53239.0,51900.0,21.41,165.85333333333332,219.10333333333332,1.8,Los Angeles
06037240401,5383,1489.0,3834.0,1318.0,1943.0,255.0,,357.072896957397,0.27661155489503997,0.24484488203603938,0.7122422441018019,0.36095114248560284,0.047371354263421886,34711.0,54300.0,42.0,434.96999999999997,239.04666666666665,1.7,Los Angeles
06037240402,3854,1538.0,2206.0,757.0,1196.0,318.0,,2059.40724841919,0.3990659055526726,0.1964193046185781,0.5723923196678775,0.3103269330565646,0.08251167618059159,58125.0,51700.0,26.62,282.98,305.51666666666665,1.8,Los Angeles
06037240500,5655,2080.0,3530.0,1359.0,2012.0,323.0,,2516.61755335331,0.367816091954023,0.2403183023872679,0.6242263483642794,0.35579133510167993,0.05711759504862953,39676.0,52800.0,33.71,210.555,260.2775,1.7,Los Angeles
06037240600,4932,1561.0,3307.0,1442.0,1684.0,280.0,,633.661112159491,0.3165044606650446,0.2923763179237632,0.6705190592051906,0.34144363341443634,0.05677210056772101,56378.0,55800.0,31.12,74.7675,255.54500000000002,1.8,Los Angeles
06037240700,6161,2239.0,3875.0,1533.0,2001.0,468.0,,327.569822132587,0.3634150300275929,0.24882324298003572,0.6289563382567765,0.3247849375101445,0.07596169453010874,48864.0,57100.0,25.9,296.12,166.692,2.0,Los Angeles
06037240800,4377,1523.0,2774.0,1022.0,1467.0,232.0,,43.0440131425858,0.347955220470642,0.23349326022389766,0.6337674206077222,0.33516106922549693,0.05300434087274389,50346.0,52500.0,28.54,229.33,198.14666666666668,1.7,Los Angeles
06037241001,4285,1576.0,2642.0,871.0,1538.0,217.0,,2977.7985071583,0.3677946324387398,0.20326721120186697,0.6165694282380396,0.358926487747958,0.05064177362893816,63214.0,54200.0,14.07,172.10999999999999,335.72333333333336,2.0,Los Angeles
06037241002,3606,1586.0,1972.0,607.0,1203.0,235.0,,1546.56754530221,0.43982251802551303,0.16833056017748196,0.5468663338879645,0.3336106489184692,0.06516916250693289,62614.0,59700.0,25.57,260.1766666666667,283.6766666666667,1.9,Los Angeles
06037241110,3074,887.0,2155.0,775.0,1112.0,156.0,,1429.75463959016,0.2885491216655823,0.2521145087833442,0.7010409889394925,0.36174365647365,0.05074821080026025,62321.0,55600.0,25.39,475.43,26.595,2.2,Los Angeles
06037241120,4564,1530.0,2969.0,1136.0,1561.0,234.0,,3158.1643966753,0.3352322524101665,0.24890446976336547,0.6505258545135846,0.34202453987730064,0.05127081507449606,33125.0,49000.0,40.35,316.505,277.575,1.4,Los Angeles
06037241201,2898,1379.0,1502.0,508.0,872.0,249.0,,1569.44610857964,0.4758454106280193,0.17529330572808835,0.5182884748102139,0.30089717046238784,0.08592132505175984,53916.0,57000.0,28.43,316.9533333333333,95.16000000000001,1.9,Los Angeles
06037241202,4943,2080.0,2769.0,1115.0,1496.0,452.0,,484.807826213539,0.42079708678939914,0.22557151527412503,0.5601861217883877,0.30265021242160633,0.09144244386000405,44493.0,55100.0,34.18,245.95999999999998,266.094,1.6,Los Angeles
06037241300,2313,1057.0,1196.0,406.0,715.0,221.0,,6.62709057331085,0.45698227410289666,0.17552961521833116,0.5170773886727195,0.30912235192390836,0.09554690877648075,57727.0,57400.0,19.57,243.415,412.94,1.7,Los Angeles
06037241400,3285,1183.0,2059.0,754.0,1114.0,193.0,,1846.67143815704,0.36012176560121767,0.2295281582952816,0.6267884322678843,0.339117199391172,0.05875190258751903,64792.0,56300.0,26.78,313.82,140.49,2.0,Los Angeles
06037242000,3938,1324.0,2568.0,840.0,1480.0,245.0,,77.693775460124,0.3362112747587608,0.2133062468257999,0.6521076688674454,0.37582529202640935,0.0622143219908583,36346.0,50600.0,38.32,149.75666666666666,184.82666666666668,1.7,Los Angeles
06037242100,2714,881.0,1808.0,573.0,1306.0,92.0,,2506.88409739733,0.32461311717022845,0.21112748710390566,0.6661753868828297,0.4812085482682388,0.03389830508474576,23214.0,42400.0,60.74,455.98,61.99,,Los Angeles
06037242300,4586,1247.0,3275.0,1308.0,1752.0,211.0,,860.817134857178,0.27191452245965986,0.2852158744003489,0.714129960750109,0.3820322721325774,0.04600959441779329,39696.0,50400.0,35.03,92.08999999999999,227.74,1.3,Los Angeles
06037242600,4409,1715.0,2642.0,729.0,2056.0,121.0,,3337.53759479523,0.38897709231118166,0.1653436153322749,0.5992288500793831,0.46631889317305514,0.027443864821955093,19103.0,40200.0,52.27,416.1933333333333,232.65333333333334,0.9,Los Angeles
06037242700,5273,1378.0,3814.0,1199.0,1922.0,281.0,,1497.27800503001,0.2613313104494595,0.2273847904418737,0.7233074151337,0.36449838801441303,0.053290347051014604,44804.0,53800.0,24.8,117.482,375.606,2.0,Los Angeles
06037243100,5350,1750.0,3462.0,1335.0,2060.0,292.0,,3304.14834200125,0.32710280373831774,0.24953271028037383,0.6471028037383177,0.3850467289719626,0.05457943925233645,29023.0,47100.0,55.3,82.25666666666667,342.0366666666667,1.7,Los Angeles
