TYPE;FULLCODE;STATE;COUNTY;TRACT;BLOCK;PLACE;COUSUB;CONCITY;AIANNH;SHEETS
Block;360470594021002;36;047;594.02;1002;51000;10022;;;45
Block;360470594021003;36;047;594.02;1003;51000;10022;;;45
Block;360470594022000;36;047;594.02;2000;51000;10022;;;45
Block;360470594022001;36;047;594.02;2001;51000;10022;;;45
Block;360470594022002;36;047;594.02;2002;51000;10022;;;45
Block;360470594022003;36;047;594.02;2003;51000;10022;;;45
Block;360470594023000;36;047;594.02;3000;51000;10022;;;45
Block;360470594023001;36;047;594.02;3001;51000;10022;;;45
Block;360470594023002;36;047;594.02;3002;51000;10022;;;45
Block;360470594023003;36;047;594.02;3003;51000;10022;;;45
Block;360470594023004;36;047;594.02;3004;51000;10022;;;45
Block;360470594024000;36;047;594.02;4000;51000;10022;;;45
Block;360470594024001;36;047;594.02;4001;51000;10022;;;45
Block;360470594024002;36;047;594.02;4002;51000;10022;;;45
Block;360470594024003;36;047;594.02;4003;51000;10022;;;45
Block;360470594031000;36;047;594.03;1000;51000;10022;;;45
Block;360470594031001;36;047;594.03;1001;51000;10022;;;45
Block;360470594031002;36;047;594.03;1002;51000;10022;;;45
Block;360470594032000;36;047;594.03;2000;51000;10022;;;45
Block;360470594032001;36;047;594.03;2001;51000;10022;;;45
Block;360470594032002;36;047;594.03;2002;51000;10022;;;45
Block;360470594032003;36;047;594.03;2003;51000;10022;;;45
Block;360470594033000;36;047;594.03;3000;51000;10022;;;45
Block;360470594033001;36;047;594.03;3001;51000;10022;;;45
Block;360470594033002;36;047;594.03;3002;51000;10022;;;45
Block;360470594033003;36;047;594.03;3003;51000;10022;;;45
Block;360470594033004;36;047;594.03;3004;51000;10022;;;45
Block;360470594041000;36;047;594.04;1000;51000;10022;;;45
Block;360470594041001;36;047;594.04;1001;51000;10022;;;45
Block;360470594041002;36;047;594.04;1002;51000;10022;;;45
Block;360470594041003;36;047;594.04;1003;51000;10022;;;45
Block;360470594041004;36;047;594.04;1004;51000;10022;;;45
Block;360470594042000;36;047;594.04;2000;51000;10022;;;45
Block;360470594042001;36;047;594.04;2001;51000;10022;;;45
Block;360470594042002;36;047;594.04;2002;51000;10022;;;45
Block;360470594042003;36;047;594.04;2003;51000;10022;;;45
Block;360470594043000;36;047;594.04;3000;51000;10022;;;45
Block;360470594043001;36;047;594.04;3001;51000;10022;;;45
Block;360470596001000;36;047;596.00;1000;51000;10022;;;45
Block;360470596001001;36;047;596.00;1001;51000;10022;;;45
Block;360470596001002;36;047;596.00;1002;51000;10022;;;45
Block;360470596002000;36;047;596.00;2000;51000;10022;;;45
Block;360470596003000;36;047;596.00;3000;51000;10022;;;45
Block;360470596003001;36;047;596.00;3001;51000;10022;;;45
Block;360470596003002;36;047;596.00;3002;51000;10022;;;45
Block;360470596003003;36;047;596.00;3003;51000;10022;;;45
Block;360470596003004;36;047;596.00;3004;51000;10022;;;45
Block;360470598001000;36;047;598.00;1000;51000;10022;;;45
Block;360470598001001;36;047;598.00;1001;51000;10022;;;45
Block;360470598001002;36;047;598.00;1002;51000;10022;;;45
Block;360470598001003;36;047;598.00;1003;51000;10022;;;45
Block;360470598001004;36;047;598.00;1004;51000;10022;;;45
Block;360470598002000;36;047;598.00;2000;51000;10022;;;45
Block;360470598002001;36;047;598.00;2001;51000;10022;;;45
Block;360470598002002;36;047;598.00;2002;51000;10022;;;45
Block;360470598002003;36;047;598.00;2003;51000;10022;;;45
Block;360470598002004;36;047;598.00;2004;51000;10022;;;45
Block;360470598002005;36;047;598.00;2005;51000;10022;;;45
Block;360470598002006;36;047;598.00;2006;51000;10022;;;45
Block;360470598002007;36;047;598.00;2007;51000;10022;;;45
Block;360470600001000;36;047;600.00;1000;51000;10022;;;45
Block;360470600001001;36;047;600.00;1001;51000;10022;;;45
Block;360470600001002;36;047;600.00;1002;51000;10022;;;45
Block;360470600002000;36;047;600.00;2000;51000;10022;;;45
Block;360470600002001;36;047;600.00;2001;51000;10022;;;45
Block;360470600002002;36;047;600.00;2002;51000;10022;;;45
Block;360470600002003;36;047;600.00;2003;51000;10022;;;45
Block;360470600002004;36;047;600.00;2004;51000;10022;;;45
Block;360470600002005;36;047;600.00;2005;51000;10022;;;45
Block;360470600003000;36;047;600.00;3000;51000;10022;;;45
Block;360470600003001;36;047;600.00;3001;51000;10022;;;45
Block;360470600003002;36;047;600.00;3002;51000;10022;;;45
Block;360470600003003;36;047;600.00;3003;51000;10022;;;45
Block;360470600003004;36;047;600.00;3004;51000;10022;;;45
Block;360470600003005;36;047;600.00;3005;51000;10022;;;45
Block;360470600003006;36;047;600.00;3006;51000;10022;;;45
Block;360470600003007;36;047;600.00;3007;51000;10022;;;45
Block;360470600003008;36;047;600.00;3008;51000;10022;;;45
Block;360470600003009;36;047;600.00;3009;51000;10022;;;45
Block;360470600003010;36;047;600.00;3010;51000;10022;;;45
Block;360470600004000;36;047;600.00;4000;51000;10022;;;45
Block;360470600004001;36;047;600.00;4001;51000;10022;;;45
Block;360470600004002;36;047;600.00;4002;51000;10022;;;45
Block;360470600004003;36;047;600.00;4003;51000;10022;;;45
Block;360470600004004;36;047;600.00;4004;51000;10022;;;45
Block;360470600005000;36;047;600.00;5000;51000;10022;;;45
Block;360470600005001;36;047;600.00;5001;51000;10022;;;45
Block;360470600005002;36;047;600.00;5002;51000;10022;;;45
Block;360470600005003;36;047;600.00;5003;51000;10022;;;45
Block;360470600005004;36;047;600.00;5004;51000;10022;;;45
Block;360470600005005;36;047;600.00;5005;51000;10022;;;45
Block;360470606001000;36;047;606.00;1000;51000;10022;;;45
Block;360470606001001;36;047;606.00;1001;51000;10022;;;45
Block;360470606001002;36;047;606.00;1002;51000;10022;;;45
Block;360470606001003;36;047;606.00;1003;51000;10022;;;45
Block;360470606001004;36;047;606.00;1004;51000;10022;;;45
Block;360470606001005;36;047;606.00;1005;51000;10022;;;45
Block;360470606001006;36;047;606.00;1006;51000;10022;;;45
Block;360470606001007;36;047;606.00;1007;51000;10022;;;45
Block;360470606002000;36;047;606.00;2000;51000;10022;;;45
Block;360470606002001;36;047;606.00;2001;51000;10022;;;45
Block;360470606002002;36;047;606.00;2002;51000;10022;;;45
Block;360470606002003;36;047;606.00;2003;51000;10022;;;45
Block;360470606002004;36;047;606.00;2004;51000;10022;;;45
Block;360470606002005;36;047;606.00;2005;51000;10022;;;45
Block;360470608001000;36;047;608.00;1000;51000;10022;;;45
Block;360470608001001;36;047;608.00;1001;51000;10022;;;45
Block;360470608001002;36;047;608.00;1002;51000;10022;;;45
Block;360470608001003;36;047;608.00;1003;51000;10022;;;45
Block;360470608001004;36;047;608.00;1004;51000;10022;;;45
Block;360470608001005;36;047;608.00;1005;51000;10022;;;45
Block;360470608001006;36;047;608.00;1006;51000;10022;;;45
Block;360470608001007;36;047;608.00;1007;51000;10022;;;45
Block;360470608001008;36;047;608.00;1008;51000;10022;;;45
Block;360470608001009;36;047;608.00;1009;51000;10022;;;45
Block;360470608001010;36;047;608.00;1010;51000;10022;;;45
Block;360470608001011;36;047;608.00;1011;51000;10022;;;45
Block;360470608001012;36;047;608.00;1012;51000;10022;;;45
Block;360470608001013;36;047;608.00;1013;51000;10022;;;45
Block;360470608001014;36;047;608.00;1014;51000;10022;;;45
Block;360470608001015;36;047;608.00;1015;51000;10022;;;45
Block;360470608001016;36;047;608.00;1016;51000;10022;;;45
Block;360470608001017;36;047;608.00;1017;51000;10022;;;45
Block;360470608001018;36;047;608.00;1018;51000;10022;;;45
Block;360470608001019;36;047;608.00;1019;51000;10022;;;45
Block;360470608001020;36;047;608.00;1020;51000;10022;;;45
Block;360470608001021;36;047;608.00;1021;51000;10022;;;45
Block;360470608001022;36;047;608.00;1022;51000;10022;;;45
Block;360470608001023;36;047;608.00;1023;51000;10022;;;45
Block;360470608001024;36;047;608.00;1024;51000;10022;;;45
Block;360470608001025;36;047;608.00;1025;51000;10022;;;45
Block;360470608001026;36;047;608.00;1026;51000;10022;;;45
Block;360470608001027;36;047;608.00;1027;51000;10022;;;45
Block;360470608001028;36;047;608.00;1028;51000;10022;;;45
Block;360470608001029;36;047;608.00;1029;51000;10022;;;45
Block;360470608001030;36;047;608.00;1030;51000;10022;;;45
Block;360470608001031;36;047;608.00;1031;51000;10022;;;45
Block;360470608001032;36;047;608.00;1032;51000;10022;;;45
Block;360470608001033;36;047;608.00;1033;51000;10022;;;45
Block;360470608001034;36;047;608.00;1034;51000;10022;;;45
Block;360470608001035;36;047;608.00;1035;51000;10022;;;45
Block;360470608001036;36;047;608.00;1036;51000;10022;;;45
Block;360470608001037;36;047;608.00;1037;51000;10022;;;45
Block;360470608001038;36;047;608.00;1038;51000;10022;;;45
Block;360470608002000;36;047;608.00;2000;51000;10022;;;45
Block;360470608002001;36;047;608.00;2001;51000;10022;;;45
Block;360470608002002;36;047;608.00;2002;51000;10022;;;45
Block;360470608002003;36;047;608.00;2003;51000;10022;;;45
Block;360470608002004;36;047;608.00;2004;51000;10022;;;45
Block;360470608002005;36;047;608.00;2005;51000;10022;;;45
Block;360470608002006;36;047;608.00;2006;51000;10022;;;45
Block;360470608002007;36;047;608.00;2007;51000;10022;;;45
Block;360470608003000;36;047;608.00;3000;51000;10022;;;45
Block;360470608003001;36;047;608.00;3001;51000;10022;;;45
Block;360470608003002;36;047;608.00;3002;51000;10022;;;45
Block;360470608003003;36;047;608.00;3003;51000;10022;;;45
Block;360470608003004;36;047;608.00;3004;51000;10022;;;45
Block;360470608003005;36;047;608.00;3005;51000;10022;;;45
Block;360470608003006;36;047;608.00;3006;51000;10022;;;45
Block;360470608003007;36;047;608.00;3007;51000;10022;;;45
Block;360470608003008;36;047;608.00;3008;51000;10022;;;45
Block;360470608003009;36;047;608.00;3009;51000;10022;;;45
Block;360470610020001;36;047;610.02;0001;51000;10022;;;45
Block;360470610021000;36;047;610.02;1000;51000;10022;;;45
Block;360470610021001;36;047;610.02;1001;51000;10022;;;45
Block;360470610021002;36;047;610.02;1002;51000;10022;;;45
Block;360470610021003;36;047;610.02;1003;51000;10022;;;45
Block;360470610021004;36;047;610.02;1004;51000;10022;;;45
Block;360470610021005;36;047;610.02;1005;51000;10022;;;45
Block;360470610021006;36;047;610.02;1006;51000;10022;;;45
Block;360470610022000;36;047;610.02;2000;51000;10022;;;45
Block;360470610022001;36;047;610.02;2001;51000;10022;;;45
Block;360470610022002;36;047;610.02;2002;51000;10022;;;45
Block;360470610023000;36;047;610.02;3000;51000;10022;;;45
Block;360470610023001;36;047;610.02;3001;51000;10022;;;45
Block;360470610023002;36;047;610.02;3002;51000;10022;;;45
Block;360470610031000;36;047;610.03;1000;51000;10022;;;45
Block;360470610031001;36;047;610.03;1001;51000;10022;;;45
Block;360470610031002;36;047;610.03;1002;51000;10022;;;45
Block;360470610031003;36;047;610.03;1003;51000;10022;;;45
Block;360470610031004;36;047;610.03;1004;51000;10022;;;45
Block;360470610032000;36;047;610.03;2000;51000;10022;;;45
Block;360470610032001;36;047;610.03;2001;51000;10022;;;45
Block;360470610032002;36;047;610.03;2002;51000;10022;;;45
Block;360470610032003;36;047;610.03;2003;51000;10022;;;45
Block;360470610032004;36;047;610.03;2004;51000;10022;;;45
Block;360470610032005;36;047;610.03;2005;51000;10022;;;45
Block;360470610041000;36;047;610.04;1000;51000;10022;;;45
Block;360470610041001;36;047;610.04;1001;51000;10022;;;45
Block;360470610041002;36;047;610.04;1002;51000;10022;;;45
Block;360470610041003;36;047;610.04;1003;51000;10022;;;45
Block;360470610042000;36;047;610.04;2000;51000;10022;;;45
Block;360470610042001;36;047;610.04;2001;51000;10022;;;45
Block;360470610043000;36;047;610.04;3000;51000;10022;;;45
Block;360470610043001;36;047;610.04;3001;51000;10022;;;45
Block;360470610044000;36;047;610.04;4000;51000;10022;;;45
Block;360470610044001;36;047;610.04;4001;51000;10022;;;45
Block;360470610045000;36;047;610.04;5000;51000;10022;;;45
Block;360470610045001;36;047;610.04;5001;51000;10022;;;45
Block;360470610045002;36;047;610.04;5002;51000;10022;;;45
Block;360470612001000;36;047;612.00;1000;51000;10022;;;45
Block;360470612001001;36;047;612.00;1001;51000;10022;;;45
Block;360470612001002;36;047;612.00;1002;51000;10022;;;45
Block;360470612001003;36;047;612.00;1003;51000;10022;;;45
Block;360470612001004;36;047;612.00;1004;51000;10022;;;45
Block;360470612001005;36;047;612.00;1005;51000;10022;;;45
Block;360470612001006;36;047;612.00;1006;51000;10022;;;45
Block;360470612001007;36;047;612.00;1007;51000;10022;;;45
Block;360470612001008;36;047;612.00;1008;51000;10022;;;45
Block;360470612001009;36;047;612.00;1009;51000;10022;;;45
Block;360470612001010;36;047;612.00;1010;51000;10022;;;45
Block;360470612001011;36;047;612.00;1011;51000;10022;;;45
Block;360470616000001;36;047;616.00;0001;51000;10022;;;45
Block;360470616000002;36;047;616.00;0002;51000;10022;;;45
Block;360470616001000;36;047;616.00;1000;51000;10022;;;45
Block;360470616001001;36;047;616.00;1001;51000;10022;;;45
Block;360470616001002;36;047;616.00;1002;51000;10022;;;45
Block;360470616001003;36;047;616.00;1003;51000;10022;;;45
Block;360470616001004;36;047;616.00;1004;51000;10022;;;45
Block;360470616001005;36;047;616.00;1005;51000;10022;;;45
Block;360470616001006;36;047;616.00;1006;51000;10022;;;45
Block;360470616001007;36;047;616.00;1007;51000;10022;;;45
Block;360470616001008;36;047;616.00;1008;51000;10022;;;45
Block;360470616001009;36;047;616.00;1009;51000;10022;;;45
Block;360470616001010;36;047;616.00;1010;51000;10022;;;45
Block;360470616001011;36;047;616.00;1011;51000;10022;;;45
Block;360470616001012;36;047;616.00;1012;51000;10022;;;45
Block;360470616001013;36;047;616.00;1013;51000;10022;;;45
Block;360470620001000;36;047;620.00;1000;51000;10022;;;45
Block;360470620001001;36;047;620.00;1001;51000;10022;;;45
Block;360470620001002;36;047;620.00;1002;51000;10022;;;45
Block;360470620001003;36;047;620.00;1003;51000;10022;;;45
Block;360470620001004;36;047;620.00;1004;51000;10022;;;45
Block;360470620001005;36;047;620.00;1005;51000;10022;;;45
Block;360470620001006;36;047;620.00;1006;51000;10022;;;45
Block;360470620002000;36;047;620.00;2000;51000;10022;;;45
Block;360470620002001;36;047;620.00;2001;51000;10022;;;45
Block;360470620002002;36;047;620.00;2002;51000;10022;;;45
Block;360470620002003;36;047;620.00;2003;51000;10022;;;45
Block;360470620002004;36;047;620.00;2004;51000;10022;;;45
Block;360470620002005;36;047;620.00;2005;51000;10022;;;45
Block;360470620002006;36;047;620.00;2006;51000;10022;;;45
Block;360470620002007;36;047;620.00;2007;51000;10022;;;45
Block;360470620002008;36;047;620.00;2008;51000;10022;;;45
Block;360470622001000;36;047;622.00;1000;51000;10022;;;45
Block;360470622001001;36;047;622.00;1001;51000;10022;;;45
Block;360470622001002;36;047;622.00;1002;51000;10022;;;45
Block;360470622001003;36;047;622.00;1003;51000;10022;;;45
Block;360470622001004;36;047;622.00;1004;51000;10022;;;45
Block;360470622001005;36;047;622.00;1005;51000;10022;;;45
Block;360470622001006;36;047;622.00;1006;51000;10022;;;45
Block;360470622001007;36;047;622.00;1007;51000;10022;;;45
Block;360470622001008;36;047;622.00;1008;51000;10022;;;45
Block;360470622001009;36;047;622.00;1009;51000;10022;;;45
Block;360470622001010;36;047;622.00;1010;51000;10022;;;45
Block;360470622002000;36;047;622.00;2000;51000;10022;;;45
Block;360470622002001;36;047;622.00;2001;51000;10022;;;45
Block;360470622002002;36;047;622.00;2002;51000;10022;;;45
Block;360470622002003;36;047;622.00;2003;51000;10022;;;45
Block;360470622002004;36;047;622.00;2004;51000;10022;;;45
Block;360470622002005;36;047;622.00;2005;51000;10022;;;45
Block;360470622002006;36;047;622.00;2006;51000;10022;;;45
Block;360470622002007;36;047;622.00;2007;51000;10022;;;45
Block;360470626001000;36;047;626.00;1000;51000;10022;;;45
Block;360470626001001;36;047;626.00;1001;51000;10022;;;45
Block;360470626001002;36;047;626.00;1002;51000;10022;;;45
Block;360470626001003;36;047;626.00;1003;51000;10022;;;45
Block;360470626002000;36;047;626.00;2000;51000;10022;;;45
Block;360470626002001;36;047;626.00;2001;51000;10022;;;45
Block;360470626002002;36;047;626.00;2002;51000;10022;;;45
Block;360470626002003;36;047;626.00;2003;51000;10022;;;45
Block;360470626002004;36;047;626.00;2004;51000;10022;;;45
Block;360470626002005;36;047;626.00;2005;51000;10022;;;45
Block;360470628001000;36;047;628.00;1000;51000;10022;;;45
Block;360470628001001;36;047;628.00;1001;51000;10022;;;45
Block;360470628001002;36;047;628.00;1002;51000;10022;;;45
Block;360470628001003;36;047;628.00;1003;51000;10022;;;45
Block;360470628001004;36;047;628.00;1004;51000;10022;;;45
Block;360470628001005;36;047;628.00;1005;51000;10022;;;45
Block;360470628001006;36;047;628.00;1006;51000;10022;;;45
Block;360470628001007;36;047;628.00;1007;51000;10022;;;45
Block;360470628001008;36;047;628.00;1008;51000;10022;;;45
Block;360470628001009;36;047;628.00;1009;51000;10022;;;45
Block;360470628001010;36;047;628.00;1010;51000;10022;;;45
Block;360470628001011;36;047;628.00;1011;51000;10022;;;45
Block;360470628001012;36;047;628.00;1012;51000;10022;;;45
Block;360470628001013;36;047;628.00;1013;51000;10022;;;45
Block;360470628001014;36;047;628.00;1014;51000;10022;;;45
Block;360470628001015;36;047;628.00;1015;51000;10022;;;45
Block;360470628001016;36;047;628.00;1016;51000;10022;;;45
Block;360470628001017;36;047;628.00;1017;51000;10022;;;45
Block;360470628001018;36;047;628.00;1018;51000;10022;;;45
Block;360470628001019;36;047;628.00;1019;51000;10022;;;45
Block;360470628001020;36;047;628.00;1020;51000;10022;;;45
Block;360470628001021;36;047;628.00;1021;51000;10022;;;45
Block;360470628001022;36;047;628.00;1022;51000;10022;;;45
Block;360470628001023;36;047;628.00;1023;51000;10022;;;45
Block;360470628001024;36;047;628.00;1024;51000;10022;;;45
Block;360470628001025;36;047;628.00;1025;51000;10022;;;45
Block;360470628001026;36;047;628.00;1026;51000;10022;;;45
Block;360470628001027;36;047;628.00;1027;51000;10022;;;45
Block;360470628001028;36;047;628.00;1028;51000;10022;;;45
Block;360470628002000;36;047;628.00;2000;51000;10022;;;45
Block;360470628002001;36;047;628.00;2001;51000;10022;;;45
Block;360470628002002;36;047;628.00;2002;51000;10022;;;45
Block;360470628002003;36;047;628.00;2003;51000;10022;;;45
Block;360470628002004;36;047;628.00;2004;51000;10022;;;45
Block;360470628002005;36;047;628.00;2005;51000;10022;;;45
Block;360470628002006;36;047;628.00;2006;51000;10022;;;45
Block;360470628002007;36;047;628.00;2007;51000;10022;;;45
Block;360470628002008;36;047;628.00;2008;51000;10022;;;45
Block;360470628002009;36;047;628.00;2009;51000;10022;;;45
Block;360470628002010;36;047;628.00;2010;51000;10022;;;45
Block;360470628002011;36;047;628.00;2011;51000;10022;;;45
Block;360470628002012;36;047;628.00;2012;51000;10022;;;45
Block;360470628002013;36;047;628.00;2013;51000;10022;;;45
Block;360470628002014;36;047;628.00;2014;51000;10022;;;45
Block;360470628002015;36;047;628.00;2015;51000;10022;;;45
Block;360470628002016;36;047;628.00;2016;51000;10022;;;45
Block;360470628002017;36;047;628.00;2017;51000;10022;;;45
Block;360470628002018;36;047;628.00;2018;51000;10022;;;45
Block;360470628002019;36;047;628.00;2019;51000;10022;;;45
Block;360470628002020;36;047;628.00;2020;51000;10022;;;45
Block;360470628002021;36;047;628.00;2021;51000;10022;;;45
Block;360470628002022;36;047;628.00;2022;51000;10022;;;45
Block;360470628002023;36;047;628.00;2023;51000;10022;;;45
Block;360470628002024;36;047;628.00;2024;51000;10022;;;45
Block;360470628002025;36;047;628.00;2025;51000;10022;;;45
Block;360470628002026;36;047;628.00;2026;51000;10022;;;45
Block;360470628002027;36;047;628.00;2027;51000;10022;;;45
Block;360470628002028;36;047;628.00;2028;51000;10022;;;45
Block;360470628002029;36;047;628.00;2029;51000;10022;;;45
Block;360470628002030;36;047;628.00;2030;51000;10022;;;45
Block;360470628002031;36;047;628.00;2031;51000;10022;;;45
Block;360470628002032;36;047;628.00;2032;51000;10022;;;45
Block;360470628002033;36;047;628.00;2033;51000;10022;;;45
Block;360470628003000;36;047;628.00;3000;51000;10022;;;45,46
Block;360470628003001;36;047;628.00;3001;51000;10022;;;45,46
Block;360470628003002;36;047;628.00;3002;51000;10022;;;45,46
Block;360470628003003;36;047;628.00;3003;51000;10022;;;45
Block;360470628003004;36;047;628.00;3004;51000;10022;;;45
Block;360470628003005;36;047;628.00;3005;51000;10022;;;45
Block;360470628003006;36;047;628.00;3006;51000;10022;;;45
Block;360470628003007;36;047;628.00;3007;51000;10022;;;45
Block;360470628003008;36;047;628.00;3008;51000;10022;;;45
Block;360470628003009;36;047;628.00;3009;51000;10022;;;45
Block;360470628003010;36;047;628.00;3010;51000;10022;;;45
Block;360470628003011;36;047;628.00;3011;51000;10022;;;45
Block;360470628003012;36;047;628.00;3012;51000;10022;;;45,46
Block;360470628003013;36;047;628.00;3013;51000;10022;;;45
Block;360470628003014;36;047;628.00;3014;51000;10022;;;45
Block;360470628003015;36;047;628.00;3015;51000;10022;;;45
Block;360470628003016;36;047;628.00;3016;51000;10022;;;46
Block;360470628003017;36;047;628.00;3017;51000;10022;;;46
Block;360470628003018;36;047;628.00;3018;51000;10022;;;45,46
Block;360470628003019;36;047;628.00;3019;51000;10022;;;45,46
Block;360470628003020;36;047;628.00;3020;51000;10022;;;45,46
Block;360470628003021;36;047;628.00;3021;51000;10022;;;45,46
Block;360470628003022;36;047;628.00;3022;51000;10022;;;45
Block;360470628003023;36;047;628.00;3023;51000;10022;;;45
Block;360470628003024;36;047;628.00;3024;51000;10022;;;45
Block;360470628004000;36;047;628.00;4000;51000;10022;;;45
Block;360470628004001;36;047;628.00;4001;51000;10022;;;45
Block;360470628004002;36;047;628.00;4002;51000;10022;;;45
Block;360470628004003;36;047;628.00;4003;51000;10022;;;45
Block;360470628004004;36;047;628.00;4004;51000;10022;;;45
Block;360470628004005;36;047;628.00;4005;51000;10022;;;45
Block;360470628004006;36;047;628.00;4006;51000;10022;;;45
Block;360470628004007;36;047;628.00;4007;51000;10022;;;45
Block;360470628004008;36;047;628.00;4008;51000;10022;;;45
Block;360470628004009;36;047;628.00;4009;51000;10022;;;45
Block;360470628004010;36;047;628.00;4010;51000;10022;;;45
Block;360470628004011;36;047;628.00;4011;51000;10022;;;45
Block;360470628004012;36;047;628.00;4012;51000;10022;;;45
Block;360470628004013;36;047;628.00;4013;51000;10022;;;45
Block;360470628004014;36;047;628.00;4014;51000;10022;;;45
Block;360470628004015;36;047;628.00;4015;51000;10022;;;45
Block;360470628004016;36;047;628.00;4016;51000;10022;;;45
Block;360470628004017;36;047;628.00;4017;51000;10022;;;45
Block;360470628004018;36;047;628.00;4018;51000;10022;;;45
Block;360470628004019;36;047;628.00;4019;51000;10022;;;45
Block;360470628004020;36;047;628.00;4020;51000;10022;;;45
Block;360470628004021;36;047;628.00;4021;51000;10022;;;45
Block;360470628004022;36;047;628.00;4022;51000;10022;;;45
Block;360470628004023;36;047;628.00;4023;51000;10022;;;45
Block;360470628004024;36;047;628.00;4024;51000;10022;;;45
Block;360470628004025;36;047;628.00;4025;51000;10022;;;45
Block;360470628004026;36;047;628.00;4026;51000;10022;;;45
Block;360470628004027;36;047;628.00;4027;51000;10022;;;45
Block;360470628004028;36;047;628.00;4028;51000;10022;;;45
Block;360470628004029;36;047;628.00;4029;51000;10022;;;45
Block;360470632001000;36;047;632.00;1000;51000;10022;;;45
Block;360470632001001;36;047;632.00;1001;51000;10022;;;45
Block;360470632001002;36;047;632.00;1002;51000;10022;;;45
Block;360470632002000;36;047;632.00;2000;51000;10022;;;45
Block;360470632002001;36;047;632.00;2001;51000;10022;;;45
Block;360470632002002;36;047;632.00;2002;51000;10022;;;45
Block;360470636001000;36;047;636.00;1000;51000;10022;;;36
Block;360470636001001;36;047;636.00;1001;51000;10022;;;36
Block;360470636001002;36;047;636.00;1002;51000;10022;;;36,45
Block;360470636001003;36;047;636.00;1003;51000;10022;;;36,45
Block;360470636001004;36;047;636.00;1004;51000;10022;;;36,45
Block;360470636001005;36;047;636.00;1005;51000;10022;;;36,45
Block;360470638001000;36;047;638.00;1000;51000;10022;;;36,45
Block;360470638001001;36;047;638.00;1001;51000;10022;;;36,45
Block;360470638001002;36;047;638.00;1002;51000;10022;;;36,45
Block;360470638001003;36;047;638.00;1003;51000;10022;;;36,45
Block;360470638002000;36;047;638.00;2000;51000;10022;;;45
Block;360470638002001;36;047;638.00;2001;51000;10022;;;45
Block;360470638002002;36;047;638.00;2002;51000;10022;;;45
Block;360470638002003;36;047;638.00;2003;51000;10022;;;45
Block;360470640001000;36;047;640.00;1000;51000;10022;;;36
Block;360470640001001;36;047;640.00;1001;51000;10022;;;36
Block;360470640001002;36;047;640.00;1002;51000;10022;;;36
Block;360470640001003;36;047;640.00;1003;51000;10022;;;36
Block;360470640002000;36;047;640.00;2000;51000;10022;;;36
Block;360470640002001;36;047;640.00;2001;51000;10022;;;36
Block;360470640002002;36;047;640.00;2002;51000;10022;;;36
Block;360470640002003;36;047;640.00;2003;51000;10022;;;36,45
Block;360470640002004;36;047;640.00;2004;51000;10022;;;36,45
Block;360470642001000;36;047;642.00;1000;51000;10022;;;36
Block;360470642001001;36;047;642.00;1001;51000;10022;;;36
Block;360470642001002;36;047;642.00;1002;51000;10022;;;36
Block;360470642001003;36;047;642.00;1003;51000;10022;;;36
Block;360470642001004;36;047;642.00;1004;51000;10022;;;36
Block;360470642001005;36;047;642.00;1005;51000;10022;;;36,45
Block;360470642002000;36;047;642.00;2000;51000;10022;;;36
Block;360470642002001;36;047;642.00;2001;51000;10022;;;36
Block;360470642002002;36;047;642.00;2002;51000;10022;;;36
Block;360470642002003;36;047;642.00;2003;51000;10022;;;36
Block;360470644001000;36;047;644.00;1000;51000;10022;;;36
Block;360470644001001;36;047;644.00;1001;51000;10022;;;36
Block;360470644001002;36;047;644.00;1002;51000;10022;;;36
Block;360470644001003;36;047;644.00;1003;51000;10022;;;36
Block;360470644001004;36;047;644.00;1004;51000;10022;;;36
Block;360470644001005;36;047;644.00;1005;51000;10022;;;36
Block;360470644002000;36;047;644.00;2000;51000;10022;;;36
Block;360470644003000;36;047;644.00;3000;51000;10022;;;36
Block;360470644003001;36;047;644.00;3001;51000;10022;;;36
Block;360470644003002;36;047;644.00;3002;51000;10022;;;36
Block;360470644003003;36;047;644.00;3003;51000;10022;;;36
Block;360470644003004;36;047;644.00;3004;51000;10022;;;36
Block;360470644003005;36;047;644.00;3005;51000;10022;;;36
Block;360470646001000;36;047;646.00;1000;51000;10022;;;36
Block;360470646001001;36;047;646.00;1001;51000;10022;;;36
Block;360470646001002;36;047;646.00;1002;51000;10022;;;36
Block;360470646001003;36;047;646.00;1003;51000;10022;;;36
Block;360470646002000;36;047;646.00;2000;51000;10022;;;36
Block;360470646002001;36;047;646.00;2001;51000;10022;;;36
Block;360470646002002;36;047;646.00;2002;51000;10022;;;36
Block;360470646002003;36;047;646.00;2003;51000;10022;;;36
Block;360470648001000;36;047;648.00;1000;51000;10022;;;36
Block;360470648001001;36;047;648.00;1001;51000;10022;;;36
Block;360470648001002;36;047;648.00;1002;51000;10022;;;36
Block;360470648001003;36;047;648.00;1003;51000;10022;;;36
Block;360470648001004;36;047;648.00;1004;51000;10022;;;36
Block;360470648002000;36;047;648.00;2000;51000;10022;;;36
Block;360470648002001;36;047;648.00;2001;51000;10022;;;36
Block;360470648002002;36;047;648.00;2002;51000;10022;;;36
Block;360470648002003;36;047;648.00;2003;51000;10022;;;36
Block;360470650001000;36;047;650.00;1000;51000;10022;;;36
Block;360470650001001;36;047;650.00;1001;51000;10022;;;36
Block;360470650001002;36;047;650.00;1002;51000;10022;;;36
