"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Median Household Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","mhhinc","TimeFrame","GeoVintage","Source","Location"
"Census Tract","06001400100","CA","06001400100","=""06001400100""","224821","2017-2021","2020","Census","California (State)"
"Census Tract","06001400200","CA","06001400200","=""06001400200""","201154","2017-2021","2020","Census","California (State)"
"Census Tract","06001400300","CA","06001400300","=""06001400300""","127333","2017-2021","2020","Census","California (State)"
"Census Tract","06001400400","CA","06001400400","=""06001400400""","146265","2017-2021","2020","Census","California (State)"
"Census Tract","06001400500","CA","06001400500","=""06001400500""","101597","2017-2021","2020","Census","California (State)"
"Census Tract","06001400600","CA","06001400600","=""06001400600""","153527","2017-2021","2020","Census","California (State)"
"Census Tract","06001400700","CA","06001400700","=""06001400700""","105466","2017-2021","2020","Census","California (State)"
"Census Tract","06001400800","CA","06001400800","=""06001400800""","84207","2017-2021","2020","Census","California (State)"
"Census Tract","06001400900","CA","06001400900","=""06001400900""","97125","2017-2021","2020","Census","California (State)"
"Census Tract","06001401000","CA","06001401000","=""06001401000""","128200","2017-2021","2020","Census","California (State)"
"Census Tract","06001401100","CA","06001401100","=""06001401100""","85994","2017-2021","2020","Census","California (State)"
"Census Tract","06001401200","CA","06001401200","=""06001401200""","103824","2017-2021","2020","Census","California (State)"
"Census Tract","06001401300","CA","06001401300","=""06001401300""","91225","2017-2021","2020","Census","California (State)"
"Census Tract","06001401400","CA","06001401400","=""06001401400""","85150","2017-2021","2020","Census","California (State)"
"Census Tract","06001401500","CA","06001401500","=""06001401500""","74167","2017-2021","2020","Census","California (State)"
"Census Tract","06001401600","CA","06001401600","=""06001401600""","71154","2017-2021","2020","Census","California (State)"
"Census Tract","06001401700","CA","06001401700","=""06001401700""","126728","2017-2021","2020","Census","California (State)"
"Census Tract","06001401800","CA","06001401800","=""06001401800""","64304","2017-2021","2020","Census","California (State)"
"Census Tract","06001402200","CA","06001402200","=""06001402200""","106125","2017-2021","2020","Census","California (State)"
"Census Tract","06001402400","CA","06001402400","=""06001402400""","28547","2017-2021","2020","Census","California (State)"
"Census Tract","06001402500","CA","06001402500","=""06001402500""","30074","2017-2021","2020","Census","California (State)"
"Census Tract","06001402600","CA","06001402600","=""06001402600""","40292","2017-2021","2020","Census","California (State)"
"Census Tract","06001402700","CA","06001402700","=""06001402700""","98750","2017-2021","2020","Census","California (State)"
"Census Tract","06001402801","CA","06001402801","=""06001402801""","100735","2017-2021","2020","Census","California (State)"
"Census Tract","06001402802","CA","06001402802","=""06001402802""","15745","2017-2021","2020","Census","California (State)"
"Census Tract","06001402900","CA","06001402900","=""06001402900""","33523","2017-2021","2020","Census","California (State)"
"Census Tract","06001403000","CA","06001403000","=""06001403000""","27774","2017-2021","2020","Census","California (State)"
"Census Tract","06001403100","CA","06001403100","=""06001403100""","125688","2017-2021","2020","Census","California (State)"
"Census Tract","06001403301","CA","06001403301","=""06001403301""","32788","2017-2021","2020","Census","California (State)"
"Census Tract","06001403302","CA","06001403302","=""06001403302""","138750","2017-2021","2020","Census","California (State)"
"Census Tract","06001403401","CA","06001403401","=""06001403401""","70135","2017-2021","2020","Census","California (State)"
"Census Tract","06001403402","CA","06001403402","=""06001403402""","80436","2017-2021","2020","Census","California (State)"
"Census Tract","06001403501","CA","06001403501","=""06001403501""","65909","2017-2021","2020","Census","California (State)"
"Census Tract","06001403502","CA","06001403502","=""06001403502""","84318","2017-2021","2020","Census","California (State)"
"Census Tract","06001403600","CA","06001403600","=""06001403600""","85655","2017-2021","2020","Census","California (State)"
"Census Tract","06001403701","CA","06001403701","=""06001403701""","82009","2017-2021","2020","Census","California (State)"
"Census Tract","06001403702","CA","06001403702","=""06001403702""","117917","2017-2021","2020","Census","California (State)"
"Census Tract","06001403800","CA","06001403800","=""06001403800""","140543","2017-2021","2020","Census","California (State)"
"Census Tract","06001403900","CA","06001403900","=""06001403900""","119641","2017-2021","2020","Census","California (State)"
"Census Tract","06001404000","CA","06001404000","=""06001404000""","87303","2017-2021","2020","Census","California (State)"
"Census Tract","06001404101","CA","06001404101","=""06001404101""","106375","2017-2021","2020","Census","California (State)"
"Census Tract","06001404102","CA","06001404102","=""06001404102""","80000","2017-2021","2020","Census","California (State)"
"Census Tract","06001404200","CA","06001404200","=""06001404200""","200163","2017-2021","2020","Census","California (State)"
"Census Tract","06001404300","CA","06001404300","=""06001404300""","204118","2017-2021","2020","Census","California (State)"
"Census Tract","06001404400","CA","06001404400","=""06001404400""","167765","2017-2021","2020","Census","California (State)"
"Census Tract","06001404501","CA","06001404501","=""06001404501""","211500","2017-2021","2020","Census","California (State)"
"Census Tract","06001404502","CA","06001404502","=""06001404502""","217250","2017-2021","2020","Census","California (State)"
"Census Tract","06001404600","CA","06001404600","=""06001404600""","184183","2017-2021","2020","Census","California (State)"
"Census Tract","06001404700","CA","06001404700","=""06001404700""","215357","2017-2021","2020","Census","California (State)"
"Census Tract","06001404800","CA","06001404800","=""06001404800""","106250","2017-2021","2020","Census","California (State)"
"Census Tract","06001404900","CA","06001404900","=""06001404900""","134500","2017-2021","2020","Census","California (State)"
"Census Tract","06001405000","CA","06001405000","=""06001405000""","141413","2017-2021","2020","Census","California (State)"
"Census Tract","06001405100","CA","06001405100","=""06001405100""","236786","2017-2021","2020","Census","California (State)"
"Census Tract","06001405200","CA","06001405200","=""06001405200""","89828","2017-2021","2020","Census","California (State)"
"Census Tract","06001405301","CA","06001405301","=""06001405301""","105128","2017-2021","2020","Census","California (State)"
"Census Tract","06001405302","CA","06001405302","=""06001405302""","59801","2017-2021","2020","Census","California (State)"
"Census Tract","06001405401","CA","06001405401","=""06001405401""","64432","2017-2021","2020","Census","California (State)"
"Census Tract","06001405402","CA","06001405402","=""06001405402""","58184","2017-2021","2020","Census","California (State)"
"Census Tract","06001405500","CA","06001405500","=""06001405500""","81131","2017-2021","2020","Census","California (State)"
"Census Tract","06001405600","CA","06001405600","=""06001405600""","75142","2017-2021","2020","Census","California (State)"
"Census Tract","06001405700","CA","06001405700","=""06001405700""","69552","2017-2021","2020","Census","California (State)"
"Census Tract","06001405800","CA","06001405800","=""06001405800""","54909","2017-2021","2020","Census","California (State)"
"Census Tract","06001405901","CA","06001405901","=""06001405901""","55945","2017-2021","2020","Census","California (State)"
"Census Tract","06001405902","CA","06001405902","=""06001405902""","60478","2017-2021","2020","Census","California (State)"
"Census Tract","06001406000","CA","06001406000","=""06001406000""","53333","2017-2021","2020","Census","California (State)"
"Census Tract","06001406100","CA","06001406100","=""06001406100""","54560","2017-2021","2020","Census","California (State)"
"Census Tract","06001406201","CA","06001406201","=""06001406201""","56702","2017-2021","2020","Census","California (State)"
"Census Tract","06001406202","CA","06001406202","=""06001406202""","51591","2017-2021","2020","Census","California (State)"
"Census Tract","06001406300","CA","06001406300","=""06001406300""","50259","2017-2021","2020","Census","California (State)"
"Census Tract","06001406400","CA","06001406400","=""06001406400""","58125","2017-2021","2020","Census","California (State)"
"Census Tract","06001406500","CA","06001406500","=""06001406500""","60774","2017-2021","2020","Census","California (State)"
"Census Tract","06001406601","CA","06001406601","=""06001406601""","64271","2017-2021","2020","Census","California (State)"
"Census Tract","06001406602","CA","06001406602","=""06001406602""","51813","2017-2021","2020","Census","California (State)"
"Census Tract","06001406700","CA","06001406700","=""06001406700""","129519","2017-2021","2020","Census","California (State)"
"Census Tract","06001406800","CA","06001406800","=""06001406800""","128299","2017-2021","2020","Census","California (State)"
"Census Tract","06001406900","CA","06001406900","=""06001406900""","124732","2017-2021","2020","Census","California (State)"
"Census Tract","06001407000","CA","06001407000","=""06001407000""","76296","2017-2021","2020","Census","California (State)"
"Census Tract","06001407101","CA","06001407101","=""06001407101""","43496","2017-2021","2020","Census","California (State)"
"Census Tract","06001407102","CA","06001407102","=""06001407102""","78194","2017-2021","2020","Census","California (State)"
"Census Tract","06001407200","CA","06001407200","=""06001407200""","53786","2017-2021","2020","Census","California (State)"
"Census Tract","06001407300","CA","06001407300","=""06001407300""","63875","2017-2021","2020","Census","California (State)"
"Census Tract","06001407400","CA","06001407400","=""06001407400""","51029","2017-2021","2020","Census","California (State)"
"Census Tract","06001407500","CA","06001407500","=""06001407500""","37377","2017-2021","2020","Census","California (State)"
"Census Tract","06001407600","CA","06001407600","=""06001407600""","83479","2017-2021","2020","Census","California (State)"
"Census Tract","06001407700","CA","06001407700","=""06001407700""","104615","2017-2021","2020","Census","California (State)"
"Census Tract","06001407800","CA","06001407800","=""06001407800""","74412","2017-2021","2020","Census","California (State)"
"Census Tract","06001407900","CA","06001407900","=""06001407900""","128906","2017-2021","2020","Census","California (State)"
"Census Tract","06001408000","CA","06001408000","=""06001408000""","158698","2017-2021","2020","Census","California (State)"
"Census Tract","06001408100","CA","06001408100","=""06001408100""","157969","2017-2021","2020","Census","California (State)"
"Census Tract","06001408200","CA","06001408200","=""06001408200""","77078","2017-2021","2020","Census","California (State)"
"Census Tract","06001408300","CA","06001408300","=""06001408300""","120417","2017-2021","2020","Census","California (State)"
"Census Tract","06001408400","CA","06001408400","=""06001408400""","61607","2017-2021","2020","Census","California (State)"
"Census Tract","06001408500","CA","06001408500","=""06001408500""","60703","2017-2021","2020","Census","California (State)"
"Census Tract","06001408600","CA","06001408600","=""06001408600""","57667","2017-2021","2020","Census","California (State)"
"Census Tract","06001408700","CA","06001408700","=""06001408700""","55405","2017-2021","2020","Census","California (State)"
"Census Tract","06001408800","CA","06001408800","=""06001408800""","33507","2017-2021","2020","Census","California (State)"
"Census Tract","06001408900","CA","06001408900","=""06001408900""","46375","2017-2021","2020","Census","California (State)"
"Census Tract","06001409000","CA","06001409000","=""06001409000""","65223","2017-2021","2020","Census","California (State)"
"Census Tract","06001409100","CA","06001409100","=""06001409100""","66888","2017-2021","2020","Census","California (State)"
"Census Tract","06001409200","CA","06001409200","=""06001409200""","60046","2017-2021","2020","Census","California (State)"
"Census Tract","06001409300","CA","06001409300","=""06001409300""","50720","2017-2021","2020","Census","California (State)"
"Census Tract","06001409400","CA","06001409400","=""06001409400""","43096","2017-2021","2020","Census","California (State)"
"Census Tract","06001409500","CA","06001409500","=""06001409500""","48307","2017-2021","2020","Census","California (State)"
"Census Tract","06001409600","CA","06001409600","=""06001409600""","50547","2017-2021","2020","Census","California (State)"
"Census Tract","06001409700","CA","06001409700","=""06001409700""","44063","2017-2021","2020","Census","California (State)"
"Census Tract","06001409800","CA","06001409800","=""06001409800""","92222","2017-2021","2020","Census","California (State)"
"Census Tract","06001409900","CA","06001409900","=""06001409900""","147232","2017-2021","2020","Census","California (State)"
"Census Tract","06001410000","CA","06001410000","=""06001410000""","130595","2017-2021","2020","Census","California (State)"
"Census Tract","06001410100","CA","06001410100","=""06001410100""","76250","2017-2021","2020","Census","California (State)"
"Census Tract","06001410200","CA","06001410200","=""06001410200""","65246","2017-2021","2020","Census","California (State)"
"Census Tract","06001410300","CA","06001410300","=""06001410300""","53173","2017-2021","2020","Census","California (State)"
"Census Tract","06001410400","CA","06001410400","=""06001410400""","93958","2017-2021","2020","Census","California (State)"
"Census Tract","06001410500","CA","06001410500","=""06001410500""","43346","2017-2021","2020","Census","California (State)"
"Census Tract","06001420100","CA","06001420100","=""06001420100""","168566","2017-2021","2020","Census","California (State)"
"Census Tract","06001420200","CA","06001420200","=""06001420200""","115000","2017-2021","2020","Census","California (State)"
"Census Tract","06001420301","CA","06001420301","=""06001420301""","106905","2017-2021","2020","Census","California (State)"
"Census Tract","06001420302","CA","06001420302","=""06001420302""","99250","2017-2021","2020","Census","California (State)"
"Census Tract","06001420401","CA","06001420401","=""06001420401""","64861","2017-2021","2020","Census","California (State)"
"Census Tract","06001420402","CA","06001420402","=""06001420402""","63281","2017-2021","2020","Census","California (State)"
"Census Tract","06001420500","CA","06001420500","=""06001420500""","112125","2017-2021","2020","Census","California (State)"
"Census Tract","06001420600","CA","06001420600","=""06001420600""","164688","2017-2021","2020","Census","California (State)"
"Census Tract","06001421100","CA","06001421100","=""06001421100""","217399","2017-2021","2020","Census","California (State)"
"Census Tract","06001421200","CA","06001421200","=""06001421200""","250001","2017-2021","2020","Census","California (State)"
"Census Tract","06001421300","CA","06001421300","=""06001421300""","142109","2017-2021","2020","Census","California (State)"
"Census Tract","06001421400","CA","06001421400","=""06001421400""","195673","2017-2021","2020","Census","California (State)"
"Census Tract","06001421500","CA","06001421500","=""06001421500""","187250","2017-2021","2020","Census","California (State)"
"Census Tract","06001421600","CA","06001421600","=""06001421600""","200507","2017-2021","2020","Census","California (State)"
"Census Tract","06001421700","CA","06001421700","=""06001421700""","100509","2017-2021","2020","Census","California (State)"
"Census Tract","06001421800","CA","06001421800","=""06001421800""","157770","2017-2021","2020","Census","California (State)"
"Census Tract","06001421900","CA","06001421900","=""06001421900""","129196","2017-2021","2020","Census","California (State)"
"Census Tract","06001422000","CA","06001422000","=""06001422000""","127917","2017-2021","2020","Census","California (State)"
"Census Tract","06001422100","CA","06001422100","=""06001422100""","115972","2017-2021","2020","Census","California (State)"
"Census Tract","06001422200","CA","06001422200","=""06001422200""","97361","2017-2021","2020","Census","California (State)"
"Census Tract","06001422300","CA","06001422300","=""06001422300""","93750","2017-2021","2020","Census","California (State)"
"Census Tract","06001422400","CA","06001422400","=""06001422400""","64177","2017-2021","2020","Census","California (State)"
"Census Tract","06001422500","CA","06001422500","=""06001422500""","52917","2017-2021","2020","Census","California (State)"
"Census Tract","06001422700","CA","06001422700","=""06001422700""","37500","2017-2021","2020","Census","California (State)"
"Census Tract","06001422800","CA","06001422800","=""06001422800""","25243","2017-2021","2020","Census","California (State)"
"Census Tract","06001422901","CA","06001422901","=""06001422901""","46484","2017-2021","2020","Census","California (State)"
"Census Tract","06001422902","CA","06001422902","=""06001422902""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06001423000","CA","06001423000","=""06001423000""","84132","2017-2021","2020","Census","California (State)"
"Census Tract","06001423100","CA","06001423100","=""06001423100""","72328","2017-2021","2020","Census","California (State)"
"Census Tract","06001423200","CA","06001423200","=""06001423200""","76154","2017-2021","2020","Census","California (State)"
"Census Tract","06001423300","CA","06001423300","=""06001423300""","83542","2017-2021","2020","Census","California (State)"
"Census Tract","06001423400","CA","06001423400","=""06001423400""","92292","2017-2021","2020","Census","California (State)"
"Census Tract","06001423500","CA","06001423500","=""06001423500""","81471","2017-2021","2020","Census","California (State)"
"Census Tract","06001423601","CA","06001423601","=""06001423601""","133208","2017-2021","2020","Census","California (State)"
"Census Tract","06001423602","CA","06001423602","=""06001423602""","63016","2017-2021","2020","Census","California (State)"
"Census Tract","06001423700","CA","06001423700","=""06001423700""","87250","2017-2021","2020","Census","California (State)"
"Census Tract","06001423800","CA","06001423800","=""06001423800""","189138","2017-2021","2020","Census","California (State)"
"Census Tract","06001423901","CA","06001423901","=""06001423901""","122500","2017-2021","2020","Census","California (State)"
"Census Tract","06001423902","CA","06001423902","=""06001423902""","161667","2017-2021","2020","Census","California (State)"
"Census Tract","06001424001","CA","06001424001","=""06001424001""","90938","2017-2021","2020","Census","California (State)"
"Census Tract","06001424002","CA","06001424002","=""06001424002""","90380","2017-2021","2020","Census","California (State)"
"Census Tract","06001425101","CA","06001425101","=""06001425101""","85341","2017-2021","2020","Census","California (State)"
"Census Tract","06001425102","CA","06001425102","=""06001425102""","117396","2017-2021","2020","Census","California (State)"
"Census Tract","06001425103","CA","06001425103","=""06001425103""","109784","2017-2021","2020","Census","California (State)"
"Census Tract","06001425104","CA","06001425104","=""06001425104""","106750","2017-2021","2020","Census","California (State)"
"Census Tract","06001426100","CA","06001426100","=""06001426100""","250001","2017-2021","2020","Census","California (State)"
"Census Tract","06001426200","CA","06001426200","=""06001426200""","236917","2017-2021","2020","Census","California (State)"
"Census Tract","06001427100","CA","06001427100","=""06001427100""","170352","2017-2021","2020","Census","California (State)"
"Census Tract","06001427200","CA","06001427200","=""06001427200""","88036","2017-2021","2020","Census","California (State)"
"Census Tract","06001427300","CA","06001427300","=""06001427300""","106389","2017-2021","2020","Census","California (State)"
"Census Tract","06001427600","CA","06001427600","=""06001427600""","83781","2017-2021","2020","Census","California (State)"
"Census Tract","06001427700","CA","06001427700","=""06001427700""","117885","2017-2021","2020","Census","California (State)"
"Census Tract","06001427800","CA","06001427800","=""06001427800""","95417","2017-2021","2020","Census","California (State)"
"Census Tract","06001427900","CA","06001427900","=""06001427900""","101911","2017-2021","2020","Census","California (State)"
"Census Tract","06001428000","CA","06001428000","=""06001428000""","86134","2017-2021","2020","Census","California (State)"
"Census Tract","06001428100","CA","06001428100","=""06001428100""","121250","2017-2021","2020","Census","California (State)"
"Census Tract","06001428200","CA","06001428200","=""06001428200""","92212","2017-2021","2020","Census","California (State)"
"Census Tract","06001428301","CA","06001428301","=""06001428301""","178234","2017-2021","2020","Census","California (State)"
"Census Tract","06001428302","CA","06001428302","=""06001428302""","206771","2017-2021","2020","Census","California (State)"
"Census Tract","06001428400","CA","06001428400","=""06001428400""","86822","2017-2021","2020","Census","California (State)"
"Census Tract","06001428500","CA","06001428500","=""06001428500""","114688","2017-2021","2020","Census","California (State)"
"Census Tract","06001428600","CA","06001428600","=""06001428600""","104049","2017-2021","2020","Census","California (State)"
"Census Tract","06001428700","CA","06001428700","=""06001428700""","95395","2017-2021","2020","Census","California (State)"
"Census Tract","06001430101","CA","06001430101","=""06001430101""","183895","2017-2021","2020","Census","California (State)"
"Census Tract","06001430102","CA","06001430102","=""06001430102""","161932","2017-2021","2020","Census","California (State)"
"Census Tract","06001430200","CA","06001430200","=""06001430200""","166042","2017-2021","2020","Census","California (State)"
"Census Tract","06001430300","CA","06001430300","=""06001430300""","150735","2017-2021","2020","Census","California (State)"
"Census Tract","06001430400","CA","06001430400","=""06001430400""","190250","2017-2021","2020","Census","California (State)"
"Census Tract","06001430500","CA","06001430500","=""06001430500""","94811","2017-2021","2020","Census","California (State)"
"Census Tract","06001430600","CA","06001430600","=""06001430600""","141513","2017-2021","2020","Census","California (State)"
"Census Tract","06001430700","CA","06001430700","=""06001430700""","109479","2017-2021","2020","Census","California (State)"
"Census Tract","06001430800","CA","06001430800","=""06001430800""","98563","2017-2021","2020","Census","California (State)"
"Census Tract","06001430900","CA","06001430900","=""06001430900""","95462","2017-2021","2020","Census","California (State)"
"Census Tract","06001431000","CA","06001431000","=""06001431000""","78584","2017-2021","2020","Census","California (State)"
"Census Tract","06001431100","CA","06001431100","=""06001431100""","97100","2017-2021","2020","Census","California (State)"
"Census Tract","06001431200","CA","06001431200","=""06001431200""","103864","2017-2021","2020","Census","California (State)"
"Census Tract","06001432100","CA","06001432100","=""06001432100""","155096","2017-2021","2020","Census","California (State)"
"Census Tract","06001432200","CA","06001432200","=""06001432200""","102500","2017-2021","2020","Census","California (State)"
"Census Tract","06001432300","CA","06001432300","=""06001432300""","125292","2017-2021","2020","Census","California (State)"
"Census Tract","06001432400","CA","06001432400","=""06001432400""","82557","2017-2021","2020","Census","California (State)"
"Census Tract","06001432501","CA","06001432501","=""06001432501""","89629","2017-2021","2020","Census","California (State)"
"Census Tract","06001432502","CA","06001432502","=""06001432502""","88302","2017-2021","2020","Census","California (State)"
"Census Tract","06001432601","CA","06001432601","=""06001432601""","79227","2017-2021","2020","Census","California (State)"
"Census Tract","06001432602","CA","06001432602","=""06001432602""","95051","2017-2021","2020","Census","California (State)"
"Census Tract","06001432700","CA","06001432700","=""06001432700""","107986","2017-2021","2020","Census","California (State)"
"Census Tract","06001432800","CA","06001432800","=""06001432800""","131563","2017-2021","2020","Census","California (State)"
"Census Tract","06001433000","CA","06001433000","=""06001433000""","92746","2017-2021","2020","Census","California (State)"
"Census Tract","06001433102","CA","06001433102","=""06001433102""","110625","2017-2021","2020","Census","California (State)"
"Census Tract","06001433103","CA","06001433103","=""06001433103""","68201","2017-2021","2020","Census","California (State)"
"Census Tract","06001433104","CA","06001433104","=""06001433104""","61156","2017-2021","2020","Census","California (State)"
"Census Tract","06001433200","CA","06001433200","=""06001433200""","61605","2017-2021","2020","Census","California (State)"
"Census Tract","06001433300","CA","06001433300","=""06001433300""","104215","2017-2021","2020","Census","California (State)"
"Census Tract","06001433400","CA","06001433400","=""06001433400""","114427","2017-2021","2020","Census","California (State)"
"Census Tract","06001433500","CA","06001433500","=""06001433500""","96953","2017-2021","2020","Census","California (State)"
"Census Tract","06001433600","CA","06001433600","=""06001433600""","66853","2017-2021","2020","Census","California (State)"
"Census Tract","06001433700","CA","06001433700","=""06001433700""","88712","2017-2021","2020","Census","California (State)"
"Census Tract","06001433801","CA","06001433801","=""06001433801""","85596","2017-2021","2020","Census","California (State)"
"Census Tract","06001433802","CA","06001433802","=""06001433802""","94208","2017-2021","2020","Census","California (State)"
"Census Tract","06001433900","CA","06001433900","=""06001433900""","63265","2017-2021","2020","Census","California (State)"
"Census Tract","06001434000","CA","06001434000","=""06001434000""","53958","2017-2021","2020","Census","California (State)"
"Census Tract","06001435102","CA","06001435102","=""06001435102""","117708","2017-2021","2020","Census","California (State)"
"Census Tract","06001435103","CA","06001435103","=""06001435103""","196970","2017-2021","2020","Census","California (State)"
"Census Tract","06001435104","CA","06001435104","=""06001435104""","102977","2017-2021","2020","Census","California (State)"
"Census Tract","06001435200","CA","06001435200","=""06001435200""","128795","2017-2021","2020","Census","California (State)"
"Census Tract","06001435300","CA","06001435300","=""06001435300""","84000","2017-2021","2020","Census","California (State)"
"Census Tract","06001435400","CA","06001435400","=""06001435400""","74464","2017-2021","2020","Census","California (State)"
"Census Tract","06001435500","CA","06001435500","=""06001435500""","72601","2017-2021","2020","Census","California (State)"
"Census Tract","06001435601","CA","06001435601","=""06001435601""","71103","2017-2021","2020","Census","California (State)"
"Census Tract","06001435602","CA","06001435602","=""06001435602""","82624","2017-2021","2020","Census","California (State)"
"Census Tract","06001435700","CA","06001435700","=""06001435700""","96182","2017-2021","2020","Census","California (State)"
"Census Tract","06001435800","CA","06001435800","=""06001435800""","92567","2017-2021","2020","Census","California (State)"
"Census Tract","06001435900","CA","06001435900","=""06001435900""","102102","2017-2021","2020","Census","California (State)"
"Census Tract","06001436000","CA","06001436000","=""06001436000""","101438","2017-2021","2020","Census","California (State)"
"Census Tract","06001436100","CA","06001436100","=""06001436100""","98462","2017-2021","2020","Census","California (State)"
"Census Tract","06001436200","CA","06001436200","=""06001436200""","59747","2017-2021","2020","Census","California (State)"
"Census Tract","06001436301","CA","06001436301","=""06001436301""","143618","2017-2021","2020","Census","California (State)"
"Census Tract","06001436302","CA","06001436302","=""06001436302""","101688","2017-2021","2020","Census","California (State)"
"Census Tract","06001436402","CA","06001436402","=""06001436402""","153964","2017-2021","2020","Census","California (State)"
"Census Tract","06001436403","CA","06001436403","=""06001436403""","85769","2017-2021","2020","Census","California (State)"
"Census Tract","06001436404","CA","06001436404","=""06001436404""","137768","2017-2021","2020","Census","California (State)"
"Census Tract","06001436500","CA","06001436500","=""06001436500""","76958","2017-2021","2020","Census","California (State)"
"Census Tract","06001436601","CA","06001436601","=""06001436601""","77173","2017-2021","2020","Census","California (State)"
"Census Tract","06001436602","CA","06001436602","=""06001436602""","81451","2017-2021","2020","Census","California (State)"
"Census Tract","06001436700","CA","06001436700","=""06001436700""","93611","2017-2021","2020","Census","California (State)"
"Census Tract","06001436800","CA","06001436800","=""06001436800""","112443","2017-2021","2020","Census","California (State)"
"Census Tract","06001436900","CA","06001436900","=""06001436900""","95202","2017-2021","2020","Census","California (State)"
"Census Tract","06001437000","CA","06001437000","=""06001437000""","104717","2017-2021","2020","Census","California (State)"
"Census Tract","06001437101","CA","06001437101","=""06001437101""","152356","2017-2021","2020","Census","California (State)"
"Census Tract","06001437102","CA","06001437102","=""06001437102""","76094","2017-2021","2020","Census","California (State)"
"Census Tract","06001437200","CA","06001437200","=""06001437200""","94043","2017-2021","2020","Census","California (State)"
"Census Tract","06001437300","CA","06001437300","=""06001437300""","56484","2017-2021","2020","Census","California (State)"
"Census Tract","06001437400","CA","06001437400","=""06001437400""","79412","2017-2021","2020","Census","California (State)"
"Census Tract","06001437500","CA","06001437500","=""06001437500""","77132","2017-2021","2020","Census","California (State)"
"Census Tract","06001437600","CA","06001437600","=""06001437600""","100341","2017-2021","2020","Census","California (State)"
"Census Tract","06001437701","CA","06001437701","=""06001437701""","64548","2017-2021","2020","Census","California (State)"
"Census Tract","06001437702","CA","06001437702","=""06001437702""","75917","2017-2021","2020","Census","California (State)"
"Census Tract","06001437800","CA","06001437800","=""06001437800""","127813","2017-2021","2020","Census","California (State)"
"Census Tract","06001437900","CA","06001437900","=""06001437900""","92361","2017-2021","2020","Census","California (State)"
"Census Tract","06001438000","CA","06001438000","=""06001438000""","103958","2017-2021","2020","Census","California (State)"
"Census Tract","06001438100","CA","06001438100","=""06001438100""","137137","2017-2021","2020","Census","California (State)"
"Census Tract","06001438201","CA","06001438201","=""06001438201""","93281","2017-2021","2020","Census","California (State)"
"Census Tract","06001438203","CA","06001438203","=""06001438203""","114592","2017-2021","2020","Census","California (State)"
"Census Tract","06001438204","CA","06001438204","=""06001438204""","84950","2017-2021","2020","Census","California (State)"
"Census Tract","06001438300","CA","06001438300","=""06001438300""","109643","2017-2021","2020","Census","California (State)"
"Census Tract","06001438400","CA","06001438400","=""06001438400""","87772","2017-2021","2020","Census","California (State)"
"Census Tract","06001440100","CA","06001440100","=""06001440100""","99250","2017-2021","2020","Census","California (State)"
"Census Tract","06001440200","CA","06001440200","=""06001440200""","106736","2017-2021","2020","Census","California (State)"
"Census Tract","06001440301","CA","06001440301","=""06001440301""","108566","2017-2021","2020","Census","California (State)"
"Census Tract","06001440304","CA","06001440304","=""06001440304""","128750","2017-2021","2020","Census","California (State)"
"Census Tract","06001440305","CA","06001440305","=""06001440305""","135417","2017-2021","2020","Census","California (State)"
"Census Tract","06001440306","CA","06001440306","=""06001440306""","98365","2017-2021","2020","Census","California (State)"
"Census Tract","06001440307","CA","06001440307","=""06001440307""","94583","2017-2021","2020","Census","California (State)"
"Census Tract","06001440308","CA","06001440308","=""06001440308""","103295","2017-2021","2020","Census","California (State)"
"Census Tract","06001440331","CA","06001440331","=""06001440331""","119821","2017-2021","2020","Census","California (State)"
"Census Tract","06001440332","CA","06001440332","=""06001440332""","180694","2017-2021","2020","Census","California (State)"
"Census Tract","06001440333","CA","06001440333","=""06001440333""","107344","2017-2021","2020","Census","California (State)"
"Census Tract","06001440334","CA","06001440334","=""06001440334""","137604","2017-2021","2020","Census","California (State)"
"Census Tract","06001440336","CA","06001440336","=""06001440336""","130795","2017-2021","2020","Census","California (State)"
"Census Tract","06001440337","CA","06001440337","=""06001440337""","250001","2017-2021","2020","Census","California (State)"
"Census Tract","06001440338","CA","06001440338","=""06001440338""","134267","2017-2021","2020","Census","California (State)"
"Census Tract","06001441100","CA","06001441100","=""06001441100""","156418","2017-2021","2020","Census","California (State)"
"Census Tract","06001441200","CA","06001441200","=""06001441200""","137451","2017-2021","2020","Census","California (State)"
"Census Tract","06001441301","CA","06001441301","=""06001441301""","137232","2017-2021","2020","Census","California (State)"
"Census Tract","06001441302","CA","06001441302","=""06001441302""","189333","2017-2021","2020","Census","California (State)"
"Census Tract","06001441401","CA","06001441401","=""06001441401""","144850","2017-2021","2020","Census","California (State)"
"Census Tract","06001441402","CA","06001441402","=""06001441402""","154323","2017-2021","2020","Census","California (State)"
"Census Tract","06001441501","CA","06001441501","=""06001441501""","180387","2017-2021","2020","Census","California (State)"
"Census Tract","06001441503","CA","06001441503","=""06001441503""","213068","2017-2021","2020","Census","California (State)"
"Census Tract","06001441521","CA","06001441521","=""06001441521""","231300","2017-2021","2020","Census","California (State)"
