TYPE;FULLCODE;STATE;COUNTY;TRACT;BLOCK;PLACE;COUSUB;CONCITY;AIANNH;SHEETS
Block;481576701011000;48;157;6701.01;1000;35000;93715;;;101
Block;481576701011001;48;157;6701.01;1001;35000;93715;;;101
Block;481576701011002;48;157;6701.01;1002;35000;93715;;;101
Block;481576701011003;48;157;6701.01;1003;35000;93715;;;101
Block;481576701011004;48;157;6701.01;1004;35000;93715;;;101
Block;481576701011005;48;157;6701.01;1005;35000;93715;;;101
Block;481576701011006;48;157;6701.01;1006;35000;93715;;;101
Block;481576701011007;48;157;6701.01;1007;35000;93715;;;101
Block;481576701011008;48;157;6701.01;1008;35000;93715;;;101
Block;481576701011009;48;157;6701.01;1009;35000;93715;;;101
Block;481576701011010;48;157;6701.01;1010;35000;93715;;;101,102
Block;481576701011011;48;157;6701.01;1011;35000;93715;;;102
Block;481576701011012;48;157;6701.01;1012;35000;93715;;;102
Block;481576701011013;48;157;6701.01;1013;35000;93715;;;102
Block;481576701011014;48;157;6701.01;1014;35000;93715;;;101,102
Block;481576701012000;48;157;6701.01;2000;35000;93715;;;101
Block;481576701012001;48;157;6701.01;2001;35000;93715;;;101
Block;481576701012002;48;157;6701.01;2002;35000;93715;;;101
Block;481576701012003;48;157;6701.01;2003;35000;93715;;;101
Block;481576701012004;48;157;6701.01;2004;35000;93715;;;101,102
Block;481576701012005;48;157;6701.01;2005;35000;93715;;;101,102
Block;481576701012006;48;157;6701.01;2006;35000;93715;;;101
Block;481576701012007;48;157;6701.01;2007;35000;93715;;;101
Block;481576701012008;48;157;6701.01;2008;35000;93715;;;101
Block;481576701012009;48;157;6701.01;2009;35000;93715;;;101,102
Block;481576701012010;48;157;6701.01;2010;35000;93715;;;101
Block;481576701013000;48;157;6701.01;3000;35000;93715;;;101
Block;481576701013001;48;157;6701.01;3001;35000;93715;;;101,102
Block;481576701013002;48;157;6701.01;3002;35000;93715;;;101,102
Block;481576701013003;48;157;6701.01;3003;35000;93715;;;101
Block;481576701013004;48;157;6701.01;3004;35000;93715;;;101
Block;481576701013005;48;157;6701.01;3005;35000;93715;;;101,102
Block;481576701013006;48;157;6701.01;3006;35000;93715;;;101,102
Block;481576701014000;48;157;6701.01;4000;35000;93715;;;102
Block;481576701014001;48;157;6701.01;4001;35000;93715;;;102
Block;481576701014002;48;157;6701.01;4002;35000;93715;;;102
Block;481576701014003;48;157;6701.01;4003;35000;93715;;;102
Block;481576701014004;48;157;6701.01;4004;35000;93715;;;102
Block;481576701014005;48;157;6701.01;4005;35000;93715;;;102
Block;481576701014006;48;157;6701.01;4006;35000;93715;;;102
Block;481576701014007;48;157;6701.01;4007;35000;93715;;;102
Block;481576701014008;48;157;6701.01;4008;35000;93715;;;102
Block;481576701014009;48;157;6701.01;4009;35000;93715;;;102
Block;481576701014010;48;157;6701.01;4010;35000;93715;;;102
Block;481576701014011;48;157;6701.01;4011;35000;93715;;;102
Block;481576701014012;48;157;6701.01;4012;35000;93715;;;102
Block;481576701014013;48;157;6701.01;4013;35000;93715;;;102
Block;481576701014015;48;157;6701.01;4015;35000;93715;;;102
Block;481576701014016;48;157;6701.01;4016;35000;93715;;;102
Block;481576701014017;48;157;6701.01;4017;35000;93715;;;102
Block;481576701014018;48;157;6701.01;4018;35000;93715;;;102
Block;481576701014019;48;157;6701.01;4019;35000;93715;;;102
Block;481576701014020;48;157;6701.01;4020;35000;93715;;;102
Block;481576701014021;48;157;6701.01;4021;35000;93715;;;102
Block;481576701014022;48;157;6701.01;4022;35000;93715;;;102
Block;481576701014023;48;157;6701.01;4023;35000;93715;;;102
Block;481576701014024;48;157;6701.01;4024;35000;93715;;;102
Block;481576701021000;48;157;6701.02;1000;35000;93715;;;101,102
Block;481576701021001;48;157;6701.02;1001;35000;93715;;;102
Block;481576701021002;48;157;6701.02;1002;35000;93715;;;101,102
Block;481576701021003;48;157;6701.02;1003;35000;93715;;;101,102
Block;481576701021004;48;157;6701.02;1004;35000;93715;;;101,102
Block;481576701021005;48;157;6701.02;1005;35000;93715;;;101
Block;481576701021006;48;157;6701.02;1006;35000;93715;;;101
Block;481576701021007;48;157;6701.02;1007;35000;93715;;;101
Block;481576701021008;48;157;6701.02;1008;35000;93715;;;102
Block;481576701022000;48;157;6701.02;2000;35000;93715;;;101
Block;481576701022001;48;157;6701.02;2001;35000;93715;;;101
Block;481576701022002;48;157;6701.02;2002;35000;93715;;;101
Block;481576701022003;48;157;6701.02;2003;35000;93715;;;101
Block;481576701022004;48;157;6701.02;2004;35000;93715;;;101
Block;481576701022005;48;157;6701.02;2005;35000;93715;;;101
Block;481576701022006;48;157;6701.02;2006;35000;93715;;;101
Block;481576701022007;48;157;6701.02;2007;35000;93715;;;101
Block;481576701022008;48;157;6701.02;2008;35000;93715;;;101
Block;481576701022009;48;157;6701.02;2009;35000;93715;;;101
Block;481576701022010;48;157;6701.02;2010;35000;93715;;;101
Block;481576701022011;48;157;6701.02;2011;35000;93715;;;101
Block;481576701022012;48;157;6701.02;2012;35000;93715;;;101
Block;481576701022013;48;157;6701.02;2013;35000;93715;;;101
Block;481576701022014;48;157;6701.02;2014;35000;93715;;;101
Block;481576702011000;48;157;6702.01;1000;35000;93715;;;101
Block;481576702011001;48;157;6702.01;1001;35000;93715;;;101
Block;481576702011002;48;157;6702.01;1002;35000;93715;;;101
Block;481576702011003;48;157;6702.01;1003;35000;93715;;;101
Block;481576702011004;48;157;6702.01;1004;35000;93715;;;101
Block;481576702011005;48;157;6702.01;1005;35000;93715;;;101
Block;481576702011006;48;157;6702.01;1006;35000;93715;;;101
Block;481576702011007;48;157;6702.01;1007;35000;93715;;;101
Block;481576702011008;48;157;6702.01;1008;35000;93715;;;101
Block;481576702011009;48;157;6702.01;1009;35000;93715;;;101
Block;481576702011010;48;157;6702.01;1010;35000;93715;;;101
Block;481576702021000;48;157;6702.02;1000;35000;93715;;;101
Block;481576702021001;48;157;6702.02;1001;35000;93715;;;101
Block;481576702021002;48;157;6702.02;1002;35000;93715;;;101
Block;481576702021003;48;157;6702.02;1003;35000;93715;;;101
Block;481576702021004;48;157;6702.02;1004;35000;93715;;;101
Block;481576702021005;48;157;6702.02;1005;35000;93715;;;101
Block;481576702021006;48;157;6702.02;1006;35000;93715;;;101
Block;481576702021007;48;157;6702.02;1007;35000;93715;;;101
Block;481576702021008;48;157;6702.02;1008;35000;93715;;;101
Block;481576702022000;48;157;6702.02;2000;35000;93715;;;101
Block;481576702022001;48;157;6702.02;2001;35000;93715;;;101
Block;481576702022002;48;157;6702.02;2002;35000;93715;;;101
Block;481576702022003;48;157;6702.02;2003;35000;93715;;;101
Block;481576702022004;48;157;6702.02;2004;35000;93715;;;101
Block;481576702022005;48;157;6702.02;2005;35000;93715;;;101
Block;481576702022006;48;157;6702.02;2006;35000;93715;;;101
Block;481576702022007;48;157;6702.02;2007;35000;93715;;;101
Block;481576702022008;48;157;6702.02;2008;35000;93715;;;101
Block;481576702022009;48;157;6702.02;2009;35000;93715;;;101
Block;481576702022010;48;157;6702.02;2010;35000;93715;;;101
Block;481576702022011;48;157;6702.02;2011;35000;93715;;;101
Block;481576702022012;48;157;6702.02;2012;35000;93715;;;101
Block;481576702022013;48;157;6702.02;2013;35000;93715;;;101
Block;481576702022014;48;157;6702.02;2014;35000;93715;;;101
Block;481576702022015;48;157;6702.02;2015;35000;93715;;;101
Block;481576702023000;48;157;6702.02;3000;35000;93715;;;101
Block;481576702023001;48;157;6702.02;3001;35000;93715;;;101
Block;481576702023002;48;157;6702.02;3002;35000;93715;;;101
Block;481576702023003;48;157;6702.02;3003;35000;93715;;;101
Block;481576702023004;48;157;6702.02;3004;35000;93715;;;101
Block;481576702023005;48;157;6702.02;3005;35000;93715;;;101
Block;481576702023006;48;157;6702.02;3006;35000;93715;;;101
Block;481576702023007;48;157;6702.02;3007;35000;93715;;;101
Block;481576702023008;48;157;6702.02;3008;35000;93715;;;101
Block;481576702023009;48;157;6702.02;3009;35000;93715;;;101
Block;481576702024000;48;157;6702.02;4000;35000;93715;;;101
Block;481576702024001;48;157;6702.02;4001;35000;93715;;;101
Block;481576702024002;48;157;6702.02;4002;35000;93715;;;101
Block;481576702024003;48;157;6702.02;4003;35000;93715;;;101
Block;481576702024004;48;157;6702.02;4004;35000;93715;;;101
Block;481576702024005;48;157;6702.02;4005;35000;93715;;;101
Block;481576702024006;48;157;6702.02;4006;35000;93715;;;101
Block;481576702024007;48;157;6702.02;4007;35000;93715;;;101
Block;481576702024008;48;157;6702.02;4008;35000;93715;;;101
Block;481576702024009;48;157;6702.02;4009;35000;93715;;;101
Block;481576702024010;48;157;6702.02;4010;35000;93715;;;101
Block;481576702024011;48;157;6702.02;4011;35000;93715;;;101
Block;481576702024012;48;157;6702.02;4012;35000;93715;;;101
Block;481576702024013;48;157;6702.02;4013;35000;93715;;;101
Block;481576702024014;48;157;6702.02;4014;35000;93715;;;101
Block;481576702024015;48;157;6702.02;4015;35000;93715;;;101
Block;481576703001000;48;157;6703.00;1000;35000;93715;;;101
Block;481576703001001;48;157;6703.00;1001;35000;93715;;;101
Block;481576703001002;48;157;6703.00;1002;35000;93715;;;101
Block;481576703001003;48;157;6703.00;1003;35000;93715;;;101
Block;481576703001004;48;157;6703.00;1004;35000;93715;;;101
Block;481576703001005;48;157;6703.00;1005;35000;93715;;;101
Block;481576703001006;48;157;6703.00;1006;35000;93715;;;101
Block;481576703001007;48;157;6703.00;1007;35000;93715;;;101
Block;481576703001008;48;157;6703.00;1008;35000;93715;;;101
Block;481576703001009;48;157;6703.00;1009;35000;93715;;;101
Block;481576703001010;48;157;6703.00;1010;35000;93715;;;101
Block;481576703001011;48;157;6703.00;1011;35000;93715;;;101
Block;481576703001012;48;157;6703.00;1012;35000;93715;;;101
Block;481576703001013;48;157;6703.00;1013;35000;93715;;;101
Block;481576703001014;48;157;6703.00;1014;35000;93715;;;101
Block;481576703001015;48;157;6703.00;1015;35000;93715;;;101
Block;481576703001016;48;157;6703.00;1016;35000;93715;;;101
Block;481576703001017;48;157;6703.00;1017;35000;93715;;;101
Block;481576703001018;48;157;6703.00;1018;35000;93715;;;101
Block;481576703001019;48;157;6703.00;1019;35000;93715;;;101
Block;481576703001020;48;157;6703.00;1020;35000;93715;;;101
Block;481576703002000;48;157;6703.00;2000;35000;93715;;;101
Block;481576703002001;48;157;6703.00;2001;35000;93715;;;101
Block;481576703002002;48;157;6703.00;2002;35000;93715;;;101
Block;481576703002003;48;157;6703.00;2003;35000;93715;;;101
Block;481576703002004;48;157;6703.00;2004;35000;93715;;;101
Block;481576703002005;48;157;6703.00;2005;35000;93715;;;101
Block;481576703002006;48;157;6703.00;2006;35000;93715;;;101
Block;481576703002007;48;157;6703.00;2007;35000;93715;;;101
Block;481576703002008;48;157;6703.00;2008;35000;93715;;;101
Block;481576703002009;48;157;6703.00;2009;35000;93715;;;101
Block;481576703002010;48;157;6703.00;2010;35000;93715;;;101
Block;481576703002011;48;157;6703.00;2011;35000;93715;;;101
Block;481576703002012;48;157;6703.00;2012;35000;93715;;;101
Block;481576703002013;48;157;6703.00;2013;35000;93715;;;101
Block;481576703002014;48;157;6703.00;2014;35000;93715;;;101
Block;481576703002015;48;157;6703.00;2015;35000;93715;;;101
Block;481576703002016;48;157;6703.00;2016;35000;93715;;;101
Block;481576704001000;48;157;6704.00;1000;35000;93715;;;101
Block;481576704001001;48;157;6704.00;1001;35000;93715;;;101
Block;481576704001002;48;157;6704.00;1002;35000;93715;;;101
Block;481576704001003;48;157;6704.00;1003;35000;93715;;;101
Block;481576704001004;48;157;6704.00;1004;35000;93715;;;101
Block;481576704001005;48;157;6704.00;1005;35000;93715;;;101
Block;481576704001006;48;157;6704.00;1006;35000;93715;;;101
Block;481576704001007;48;157;6704.00;1007;35000;93715;;;101
Block;481576704001008;48;157;6704.00;1008;35000;93715;;;101
Block;481576704001009;48;157;6704.00;1009;35000;93715;;;101
Block;481576704001010;48;157;6704.00;1010;35000;93715;;;101
Block;481576704002000;48;157;6704.00;2000;35000;93715;;;101
Block;481576704002001;48;157;6704.00;2001;35000;93715;;;101
Block;481576704002002;48;157;6704.00;2002;35000;93715;;;101
Block;481576704002003;48;157;6704.00;2003;35000;93715;;;101
Block;481576704002004;48;157;6704.00;2004;35000;93715;;;101
Block;481576704002005;48;157;6704.00;2005;35000;93715;;;101
Block;481576704002006;48;157;6704.00;2006;35000;93715;;;101
Block;481576704002007;48;157;6704.00;2007;35000;93715;;;101
Block;481576704002008;48;157;6704.00;2008;35000;93715;;;101
Block;481576704002009;48;157;6704.00;2009;35000;93715;;;101
Block;481576704003000;48;157;6704.00;3000;35000;93715;;;101
Block;481576704003001;48;157;6704.00;3001;35000;93715;;;101
Block;481576704003002;48;157;6704.00;3002;35000;93715;;;101
Block;481576704003003;48;157;6704.00;3003;35000;93715;;;101
Block;481576704003004;48;157;6704.00;3004;35000;93715;;;101
Block;481576704003005;48;157;6704.00;3005;35000;93715;;;101
Block;481576704003006;48;157;6704.00;3006;35000;93715;;;101
Block;481576704003007;48;157;6704.00;3007;35000;93715;;;101
Block;481576704003008;48;157;6704.00;3008;35000;93715;;;101
Block;481576704003009;48;157;6704.00;3009;35000;93715;;;101
Block;481576704003010;48;157;6704.00;3010;35000;93715;;;101
Block;481576704003011;48;157;6704.00;3011;35000;93715;;;101
Block;481576704003012;48;157;6704.00;3012;35000;93715;;;101
Block;481576704003013;48;157;6704.00;3013;35000;93715;;;101
Block;481576704003014;48;157;6704.00;3014;35000;93715;;;101
Block;481576705001006;48;157;6705.00;1006;35000;93715;;;101
Block;481576705001007;48;157;6705.00;1007;35000;93715;;;101
Block;481576705001008;48;157;6705.00;1008;35000;93715;;;101
Block;481576705002010;48;157;6705.00;2010;35000;93715;;;101
Block;481576705002014;48;157;6705.00;2014;35000;93715;;;101
Block;481576705002015;48;157;6705.00;2015;35000;93715;;;101
Block;481576705003000;48;157;6705.00;3000;35000;93715;;;101
Block;481576705003009;48;157;6705.00;3009;35000;93715;;;101
Block;481576705003010;48;157;6705.00;3010;35000;93715;;;101
Block;481576705003011;48;157;6705.00;3011;35000;93715;;;101
Block;481576705003012;48;157;6705.00;3012;35000;93715;;;101
Block;481576706021000;48;157;6706.02;1000;35000;93715;;;101
Block;481576706021001;48;157;6706.02;1001;35000;93715;;;101
Block;481576706021002;48;157;6706.02;1002;35000;93715;;;101
Block;481576706021003;48;157;6706.02;1003;35000;93715;;;101
Block;481576706021004;48;157;6706.02;1004;35000;93715;;;101
Block;481576706021005;48;157;6706.02;1005;35000;93715;;;101
Block;481576706021006;48;157;6706.02;1006;35000;93715;;;101
Block;481576706021007;48;157;6706.02;1007;35000;93715;;;101
Block;481576706021008;48;157;6706.02;1008;35000;93715;;;101
Block;481576706021009;48;157;6706.02;1009;35000;93715;;;101
Block;481576706021010;48;157;6706.02;1010;35000;93715;;;101
Block;481576706021011;48;157;6706.02;1011;35000;93715;;;101
Block;481576706031000;48;157;6706.03;1000;35000;93715;;;101
Block;481576706031001;48;157;6706.03;1001;35000;93715;;;101
Block;481576706031002;48;157;6706.03;1002;35000;93715;;;101
Block;481576706031003;48;157;6706.03;1003;35000;93715;;;101
Block;481576706031004;48;157;6706.03;1004;35000;93715;;;101
Block;481576706031005;48;157;6706.03;1005;35000;93715;;;101
Block;481576706031006;48;157;6706.03;1006;35000;93715;;;101
Block;481576706031007;48;157;6706.03;1007;35000;93715;;;101
Block;481576706031008;48;157;6706.03;1008;35000;93715;;;101
Block;481576706031009;48;157;6706.03;1009;35000;93715;;;101
Block;481576706031010;48;157;6706.03;1010;35000;93715;;;101
Block;481576706031011;48;157;6706.03;1011;35000;93715;;;101
Block;481576706031012;48;157;6706.03;1012;35000;93715;;;101
Block;481576706033006;48;157;6706.03;3006;35000;93715;;;101
Block;481576706033007;48;157;6706.03;3007;35000;93715;;;101
Block;481576706033008;48;157;6706.03;3008;35000;93715;;;101
Block;481576706033010;48;157;6706.03;3010;35000;93715;;;101
Block;481576706033011;48;157;6706.03;3011;35000;93715;;;101
Block;481576706042000;48;157;6706.04;2000;35000;93715;;;101
Block;481576706042001;48;157;6706.04;2001;35000;93715;;;101
Block;481576706042002;48;157;6706.04;2002;35000;93715;;;101
Block;481576706042015;48;157;6706.04;2015;35000;93715;;;101
Block;481576706042016;48;157;6706.04;2016;35000;93715;;;101
Block;481576706042017;48;157;6706.04;2017;35000;93715;;;101
Block;481576706042024;48;157;6706.04;2024;35000;93715;;;101
Block;481576706042026;48;157;6706.04;2026;35000;93715;;;101
Block;481576706042027;48;157;6706.04;2027;35000;93715;;;101
Block;481576707001002;48;157;6707.00;1002;35000;93715;;;102,109
Block;481576707001007;48;157;6707.00;1007;35000;93715;;;101
Block;481576707001010;48;157;6707.00;1010;35000;93715;;;101
Block;481576707001011;48;157;6707.00;1011;35000;93715;;;101
Block;481576707001012;48;157;6707.00;1012;35000;93715;;;101
Block;481576707001013;48;157;6707.00;1013;35000;93715;;;101
Block;481576707001014;48;157;6707.00;1014;35000;93715;;;101
Block;481576707001015;48;157;6707.00;1015;35000;93715;;;101
Block;481576707001016;48;157;6707.00;1016;35000;93715;;;101
Block;481576707001021;48;157;6707.00;1021;35000;93715;;;101
Block;481576707001022;48;157;6707.00;1022;35000;93715;;;101
Block;481576707001026;48;157;6707.00;1026;35000;93715;;;101
Block;481576707001027;48;157;6707.00;1027;35000;93715;;;101
Block;481576707001032;48;157;6707.00;1032;35000;93715;;;101
Block;481576707001033;48;157;6707.00;1033;35000;93715;;;101
Block;481576707001037;48;157;6707.00;1037;35000;93715;;;109
Block;481576707003018;48;157;6707.00;3018;35000;93715;;;109
Block;481576707003028;48;157;6707.00;3028;35000;93715;;;109
Block;481576707003029;48;157;6707.00;3029;35000;93715;;;109
Block;481576707003051;48;157;6707.00;3051;35000;93715;;;109
Block;481576707003057;48;157;6707.00;3057;35000;93715;;;109
Block;481576707003061;48;157;6707.00;3061;35000;93715;;;109
Block;481576707003062;48;157;6707.00;3062;35000;93715;;;109
Block;481576707003064;48;157;6707.00;3064;35000;93715;;;109
Block;481576708021004;48;157;6708.02;1004;35000;93715;;;108
Block;481576708021005;48;157;6708.02;1005;35000;93715;;;108
Block;481576708021006;48;157;6708.02;1006;35000;93715;;;108
Block;481576708022001;48;157;6708.02;2001;35000;93715;;;109
Block;481576708022002;48;157;6708.02;2002;35000;93715;;;109
Block;481576708022022;48;157;6708.02;2022;35000;93715;;;108
Block;481576708022023;48;157;6708.02;2023;35000;93715;;;108
Block;481576708031000;48;157;6708.03;1000;35000;93715;;;108
Block;481576708031001;48;157;6708.03;1001;35000;93715;;;108
Block;481576708031002;48;157;6708.03;1002;35000;93715;;;108
Block;481576708031003;48;157;6708.03;1003;35000;93715;;;108
Block;481576708031004;48;157;6708.03;1004;35000;93715;;;108
Block;481576708031028;48;157;6708.03;1028;35000;93715;;;108
Block;481576708031029;48;157;6708.03;1029;35000;93715;;;108
Block;481576708032000;48;157;6708.03;2000;35000;93715;;;109
Block;481576708032001;48;157;6708.03;2001;35000;93715;;;108,109
Block;481576708032011;48;157;6708.03;2011;35000;93715;;;109
Block;481576708041000;48;157;6708.04;1000;35000;93715;;;108
Block;481576708041005;48;157;6708.04;1005;35000;93715;;;108
Block;481576708041006;48;157;6708.04;1006;35000;93715;;;108
Block;481576708041007;48;157;6708.04;1007;35000;93715;;;108
Block;481576708042000;48;157;6708.04;2000;35000;93715;;;108
Block;481576708042001;48;157;6708.04;2001;35000;93715;;;108
Block;481576708042026;48;157;6708.04;2026;35000;93715;;;108
Block;481576708042027;48;157;6708.04;2027;35000;93715;;;108
Block;481576709021006;48;157;6709.02;1006;35000;93715;;;108
Block;481576709021008;48;157;6709.02;1008;35000;93715;;;108
Block;481576709021015;48;157;6709.02;1015;35000;93715;;;108,109
Block;481576709021016;48;157;6709.02;1016;35000;93715;;;109
Block;481576709022011;48;157;6709.02;2011;35000;93715;;;108
Block;481576709022012;48;157;6709.02;2012;35000;93715;;;108
Block;481576709023012;48;157;6709.02;3012;35000;93715;;;108
Block;481576709023014;48;157;6709.02;3014;35000;93715;;;108
Block;481576709023026;48;157;6709.02;3026;35000;93715;;;108
Block;481576719001000;48;157;6719.00;1000;35000;93780;;;92
Block;481576719001002;48;157;6719.00;1002;35000;93780;;;92
Block;481576720042000;48;157;6720.04;2000;35000;93780;;;92
Block;481576720042001;48;157;6720.04;2001;35000;93780;;;92
Block;481576720042002;48;157;6720.04;2002;35000;93780;;;92
Block;481576720042003;48;157;6720.04;2003;35000;93780;;;92
Block;481576720042004;48;157;6720.04;2004;35000;93780;;;92
Block;481576720042005;48;157;6720.04;2005;35000;93780;;;92
Block;481576720042006;48;157;6720.04;2006;35000;93780;;;92
Block;481576720042007;48;157;6720.04;2007;35000;93780;;;92
Block;481576720042008;48;157;6720.04;2008;35000;93780;;;92
Block;481576723031000;48;157;6723.03;1000;35000;93780;;;92
Block;481576723031009;48;157;6723.03;1009;35000;93780;;;92
Block;481576723032002;48;157;6723.03;2002;35000;93780;;;92
Block;481576723032005;48;157;6723.03;2005;35000;93780;;;92
Block;481576723042000;48;157;6723.04;2000;35000;93780;;;92
Block;481576723051004;48;157;6723.05;1004;35000;93780;;;92
Block;481576724011000;48;157;6724.01;1000;35000;93780;;;92
Block;481576724011009;48;157;6724.01;1009;35000;93780;;;92
Block;481576724011010;48;157;6724.01;1010;35000;93780;;;92
Block;481576724011012;48;157;6724.01;1012;35000;93780;;;92
Block;481576724011013;48;157;6724.01;1013;35000;93780;;;92
Block;481576724011020;48;157;6724.01;1020;35000;93780;;;92
Block;481576724021016;48;157;6724.02;1016;35000;93780;;;92
Block;481576725004001;48;157;6725.00;4001;35000;93780;;;92
Block;481576725004002;48;157;6725.00;4002;35000;93780;;;92
Block;481576725004004;48;157;6725.00;4004;35000;93780;;;92
Block;481576725004008;48;157;6725.00;4008;35000;93780;;;92
Block;481576725004010;48;157;6725.00;4010;35000;93780;;;92
Block;481576725004011;48;157;6725.00;4011;35000;93780;;;92
Block;481576725004024;48;157;6725.00;4024;35000;93780;;;92
Block;481576726021000;48;157;6726.02;1000;35000;93780;;;91
Block;481576726021001;48;157;6726.02;1001;35000;93780;;;91
Block;481576726021006;48;157;6726.02;1006;35000;93780;;;91
Block;481576726021007;48;157;6726.02;1007;35000;93780;;;91
Block;481576726021008;48;157;6726.02;1008;35000;93780;;;91
Block;481576726021009;48;157;6726.02;1009;35000;93780;;;91
Block;481576726021010;48;157;6726.02;1010;35000;93780;;;91
Block;481576726021014;48;157;6726.02;1014;35000;93780;;;91
Block;481576726024003;48;157;6726.02;4003;35000;93780;;;91
Block;481576726024004;48;157;6726.02;4004;35000;93780;;;91
Block;481576726031002;48;157;6726.03;1002;35000;93780;;;78
Block;481576726031013;48;157;6726.03;1013;35000;93780;;;78
Block;481576726031017;48;157;6726.03;1017;35000;93780;;;78
Block;481576726041000;48;157;6726.04;1000;35000;93780;;;78
Block;481576726041002;48;157;6726.04;1002;35000;93780;;;78
Block;481576726044006;48;157;6726.04;4006;35000;93780;;;78
Block;481576726044007;48;157;6726.04;4007;35000;93780;;;78
Block;481576726044008;48;157;6726.04;4008;35000;93780;;;78
Block;481576726044010;48;157;6726.04;4010;35000;93780;;;78
Block;481576726044011;48;157;6726.04;4011;35000;93780;;;78
Block;481576726045006;48;157;6726.04;5006;35000;93780;;;78,91
Block;481576726045007;48;157;6726.04;5007;35000;93780;;;91
Block;481576726045011;48;157;6726.04;5011;35000;93780;;;91
Block;481576727013008;48;157;6727.01;3008;35000;93780;;;91
Block;481576727031000;48;157;6727.03;1000;35000;93780;;;92
Block;481576727031007;48;157;6727.03;1007;35000;93780;;;92
Block;481576727031008;48;157;6727.03;1008;35000;93780;;;92
Block;481576727033000;48;157;6727.03;3000;35000;93780;;;92
Block;481576727033001;48;157;6727.03;3001;35000;93780;;;92
Block;481576727033006;48;157;6727.03;3006;35000;93780;;;92
Block;481576727033010;48;157;6727.03;3010;35000;93780;;;92
Block;481576727034000;48;157;6727.03;4000;35000;93780;;;92
Block;481576727034001;48;157;6727.03;4001;35000;93780;;;92
Block;481576727034002;48;157;6727.03;4002;35000;93780;;;92
Block;481576729021007;48;157;6729.02;1007;35000;93780;;;90
Block;481576729021008;48;157;6729.02;1008;35000;93780;;;90
Block;481576729021009;48;157;6729.02;1009;35000;93780;;;90
Block;481576729021010;48;157;6729.02;1010;35000;93780;;;90
Block;481576729021019;48;157;6729.02;1019;35000;93780;;;90
Block;481576729023001;48;157;6729.02;3001;35000;93780;;;77
Block;481576729023002;48;157;6729.02;3002;35000;93780;;;77
Block;481576729023004;48;157;6729.02;3004;35000;93780;;;77,90
Block;481576729023008;48;157;6729.02;3008;35000;93780;;;77,90
Block;481576729023009;48;157;6729.02;3009;35000;93780;;;77
Block;481576729023010;48;157;6729.02;3010;35000;93780;;;77
Block;481576729023020;48;157;6729.02;3020;35000;93780;;;77
Block;481576729023021;48;157;6729.02;3021;35000;93780;;;77
Block;481576729023029;48;157;6729.02;3029;35000;93780;;;90
Block;481576729023030;48;157;6729.02;3030;35000;93780;;;90
Block;481576729023032;48;157;6729.02;3032;35000;93780;;;90
Block;481576729023033;48;157;6729.02;3033;35000;93780;;;90
Block;481576729031009;48;157;6729.03;1009;35000;93780;;;91
Block;481576729031010;48;157;6729.03;1010;35000;93780;;;91
Block;481576729031013;48;157;6729.03;1013;35000;93780;;;91
Block;481576729031014;48;157;6729.03;1014;35000;93780;;;91
Block;481576729031015;48;157;6729.03;1015;35000;93780;;;91
Block;481576729032023;48;157;6729.03;2023;35000;93780;;;90
Block;481576729032024;48;157;6729.03;2024;35000;93780;;;90
Block;481576729032025;48;157;6729.03;2025;35000;93780;;;90
Block;481576729032026;48;157;6729.03;2026;35000;93780;;;90
Block;481576729033023;48;157;6729.03;3023;35000;93780;;;90
Block;481576729033036;48;157;6729.03;3036;35000;93780;;;90
Block;481576729033037;48;157;6729.03;3037;35000;93780;;;90
Block;481576729033038;48;157;6729.03;3038;35000;93780;;;90
Block;481576729033039;48;157;6729.03;3039;35000;93780;;;90
Block;481576729033040;48;157;6729.03;3040;35000;93780;;;90
Block;481576729033041;48;157;6729.03;3041;35000;93780;;;90
Block;481576729033042;48;157;6729.03;3042;35000;93780;;;90
Block;481576729033043;48;157;6729.03;3043;35000;93780;;;90
Block;481576729033044;48;157;6729.03;3044;35000;93780;;;90
Block;481576729033045;48;157;6729.03;3045;35000;93780;;;90
Block;481576729033046;48;157;6729.03;3046;35000;93780;;;90
Block;481576729033055;48;157;6729.03;3055;35000;93780;;;90
Block;481576729041000;48;157;6729.04;1000;35000;93780;;;91
Block;481576729041015;48;157;6729.04;1015;35000;93780;;;91
Block;481576729041016;48;157;6729.04;1016;35000;93780;;;91
Block;481576729041017;48;157;6729.04;1017;35000;93780;;;91
Block;481576729041031;48;157;6729.04;1031;35000;93780;;;91
Block;481576729041032;48;157;6729.04;1032;35000;93780;;;91
Block;481576729041045;48;157;6729.04;1045;35000;93780;;;91
Block;481576729041048;48;157;6729.04;1048;35000;93780;;;91
Block;481576729041049;48;157;6729.04;1049;35000;93780;;;91
Block;481576729051000;48;157;6729.05;1000;35000;93780;;;78
Block;481576729051001;48;157;6729.05;1001;35000;93780;;;78
Block;481576729051002;48;157;6729.05;1002;35000;93780;;;78
Block;481576729051003;48;157;6729.05;1003;35000;93780;;;78
Block;481576729051004;48;157;6729.05;1004;35000;93780;;;78
Block;481576729051005;48;157;6729.05;1005;35000;93780;;;78
Block;481576729051015;48;157;6729.05;1015;35000;93780;;;78
Block;481576729052000;48;157;6729.05;2000;35000;93780;;;78
Block;481576729052013;48;157;6729.05;2013;35000;93780;;;78,91
Block;481576729053014;48;157;6729.05;3014;35000;93780;;;91
