"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Jobs within a 45-Minute Transit Commute","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d5br","TimeFrame","GeoVintage","Source","Location"
"Block Group","060014001001","CA","060014001001","=""060014001001""","729","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014002001","CA","060014002001","=""060014002001""","515820","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014002002","CA","060014002002","=""060014002002""","480661","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014003001","CA","060014003001","=""060014003001""","497457","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014003002","CA","060014003002","=""060014003002""","483143","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014003003","CA","060014003003","=""060014003003""","363342","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014003004","CA","060014003004","=""060014003004""","510053","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014004001","CA","060014004001","=""060014004001""","491828","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014004002","CA","060014004002","=""060014004002""","487970","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014004003","CA","060014004003","=""060014004003""","241125","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014005001","CA","060014005001","=""060014005001""","493978","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014005002","CA","060014005002","=""060014005002""","375405","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014005003","CA","060014005003","=""060014005003""","494329","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014006001","CA","060014006001","=""060014006001""","474162","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014006002","CA","060014006002","=""060014006002""","467673","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014007001","CA","060014007001","=""060014007001""","389182","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014007002","CA","060014007002","=""060014007002""","352114","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014007003","CA","060014007003","=""060014007003""","490923","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014007004","CA","060014007004","=""060014007004""","491297","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014008001","CA","060014008001","=""060014008001""","466700","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014008002","CA","060014008002","=""060014008002""","467724","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014008003","CA","060014008003","=""060014008003""","475648","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014009001","CA","060014009001","=""060014009001""","475324","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014009002","CA","060014009002","=""060014009002""","466482","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014010001","CA","060014010001","=""060014010001""","364273","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014010002","CA","060014010002","=""060014010002""","490522","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014010003","CA","060014010003","=""060014010003""","569668","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014010004","CA","060014010004","=""060014010004""","523154","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014010005","CA","060014010005","=""060014010005""","511252","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014010006","CA","060014010006","=""060014010006""","570327","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014011001","CA","060014011001","=""060014011001""","544251","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014011002","CA","060014011002","=""060014011002""","548030","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014011003","CA","060014011003","=""060014011003""","548857","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014011004","CA","060014011004","=""060014011004""","492342","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014012001","CA","060014012001","=""060014012001""","394880","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014012002","CA","060014012002","=""060014012002""","543106","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014012003","CA","060014012003","=""060014012003""","549753","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014013001","CA","060014013001","=""060014013001""","461525","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014013002","CA","060014013002","=""060014013002""","522722","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014013003","CA","060014013003","=""060014013003""","521654","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014014001","CA","060014014001","=""060014014001""","478177","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014014002","CA","060014014002","=""060014014002""","466396","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014014003","CA","060014014003","=""060014014003""","492817","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014015001","CA","060014015001","=""060014015001""","496385","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014015002","CA","060014015002","=""060014015002""","500372","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014015003","CA","060014015003","=""060014015003""","487145","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014016001","CA","060014016001","=""060014016001""","498742","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014016002","CA","060014016002","=""060014016002""","497850","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014017001","CA","060014017001","=""060014017001""","422322","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014017002","CA","060014017002","=""060014017002""","483396","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014017003","CA","060014017003","=""060014017003""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014018001","CA","060014018001","=""060014018001""","613626","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014018002","CA","060014018002","=""060014018002""","628919","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014022001","CA","060014022001","=""060014022001""","626098","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014022002","CA","060014022002","=""060014022002""","617162","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014022003","CA","060014022003","=""060014022003""","615023","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014024001","CA","060014024001","=""060014024001""","496172","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014024002","CA","060014024002","=""060014024002""","507925","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014025001","CA","060014025001","=""060014025001""","645326","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014025002","CA","060014025002","=""060014025002""","622868","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014026001","CA","060014026001","=""060014026001""","656118","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014027001","CA","060014027001","=""060014027001""","544891","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014027002","CA","060014027002","=""060014027002""","517453","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014028001","CA","060014028001","=""060014028001""","542762","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014028002","CA","060014028002","=""060014028002""","520425","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014029001","CA","060014029001","=""060014029001""","536405","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014030001","CA","060014030001","=""060014030001""","640884","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014030002","CA","060014030002","=""060014030002""","555159","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014031001","CA","060014031001","=""060014031001""","632936","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014033001","CA","060014033001","=""060014033001""","615641","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014033002","CA","060014033002","=""060014033002""","671863","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014034001","CA","060014034001","=""060014034001""","543058","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014034002","CA","060014034002","=""060014034002""","541017","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014034003","CA","060014034003","=""060014034003""","547286","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014034004","CA","060014034004","=""060014034004""","548173","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014035011","CA","060014035011","=""060014035011""","453122","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014035012","CA","060014035012","=""060014035012""","481911","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014035013","CA","060014035013","=""060014035013""","364228","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014035021","CA","060014035021","=""060014035021""","454946","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014035022","CA","060014035022","=""060014035022""","450973","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014036001","CA","060014036001","=""060014036001""","353778","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014036002","CA","060014036002","=""060014036002""","364991","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014036003","CA","060014036003","=""060014036003""","464817","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014037011","CA","060014037011","=""060014037011""","461139","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014037012","CA","060014037012","=""060014037012""","465441","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014037021","CA","060014037021","=""060014037021""","355183","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014037022","CA","060014037022","=""060014037022""","331195","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014038001","CA","060014038001","=""060014038001""","234444","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014038002","CA","060014038002","=""060014038002""","362089","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014038003","CA","060014038003","=""060014038003""","348073","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014038004","CA","060014038004","=""060014038004""","361582","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014039001","CA","060014039001","=""060014039001""","475296","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014039002","CA","060014039002","=""060014039002""","343564","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014039003","CA","060014039003","=""060014039003""","345025","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014040001","CA","060014040001","=""060014040001""","476683","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014040002","CA","060014040002","=""060014040002""","361949","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014041011","CA","060014041011","=""060014041011""","319922","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014041012","CA","060014041012","=""060014041012""","387937","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014041021","CA","060014041021","=""060014041021""","331901","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014041022","CA","060014041022","=""060014041022""","382335","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014042001","CA","060014042001","=""060014042001""","3401","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014042002","CA","060014042002","=""060014042002""","3380","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014042003","CA","060014042003","=""060014042003""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014043001","CA","060014043001","=""060014043001""","2762","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014043002","CA","060014043002","=""060014043002""","283804","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014043003","CA","060014043003","=""060014043003""","262259","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014044001","CA","060014044001","=""060014044001""","324","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014044002","CA","060014044002","=""060014044002""","3255","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014044003","CA","060014044003","=""060014044003""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014045011","CA","060014045011","=""060014045011""","207400","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014045021","CA","060014045021","=""060014045021""","22","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014045022","CA","060014045022","=""060014045022""","51","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014045023","CA","060014045023","=""060014045023""","66","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014045024","CA","060014045024","=""060014045024""","3987","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014046001","CA","060014046001","=""060014046001""","51","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014046002","CA","060014046002","=""060014046002""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014046003","CA","060014046003","=""060014046003""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014046004","CA","060014046004","=""060014046004""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014047001","CA","060014047001","=""060014047001""","187510","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014047002","CA","060014047002","=""060014047002""","235650","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014048001","CA","060014048001","=""060014048001""","293066","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014048002","CA","060014048002","=""060014048002""","270101","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014049001","CA","060014049001","=""060014049001""","190068","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014049002","CA","060014049002","=""060014049002""","284587","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014049003","CA","060014049003","=""060014049003""","363894","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014049004","CA","060014049004","=""060014049004""","202992","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014050001","CA","060014050001","=""060014050001""","180372","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014050002","CA","060014050002","=""060014050002""","218715","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014050003","CA","060014050003","=""060014050003""","363623","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014051001","CA","060014051001","=""060014051001""","227854","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014051002","CA","060014051002","=""060014051002""","271116","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014051003","CA","060014051003","=""060014051003""","287221","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014051004","CA","060014051004","=""060014051004""","236058","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014051005","CA","060014051005","=""060014051005""","105398","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014052001","CA","060014052001","=""060014052001""","376481","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014052002","CA","060014052002","=""060014052002""","429109","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014052003","CA","060014052003","=""060014052003""","370765","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014052004","CA","060014052004","=""060014052004""","357186","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014053011","CA","060014053011","=""060014053011""","455636","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014053012","CA","060014053012","=""060014053012""","437137","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014053021","CA","060014053021","=""060014053021""","520326","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014053022","CA","060014053022","=""060014053022""","499905","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014054011","CA","060014054011","=""060014054011""","457655","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014054012","CA","060014054012","=""060014054012""","498088","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014054013","CA","060014054013","=""060014054013""","478473","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014054021","CA","060014054021","=""060014054021""","492381","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014054022","CA","060014054022","=""060014054022""","464677","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014055001","CA","060014055001","=""060014055001""","378395","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014055002","CA","060014055002","=""060014055002""","379625","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014055003","CA","060014055003","=""060014055003""","456070","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014055004","CA","060014055004","=""060014055004""","432955","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014056001","CA","060014056001","=""060014056001""","358077","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014056002","CA","060014056002","=""060014056002""","342192","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014056003","CA","060014056003","=""060014056003""","375510","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014057001","CA","060014057001","=""060014057001""","324044","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014057002","CA","060014057002","=""060014057002""","368584","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014057003","CA","060014057003","=""060014057003""","333320","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014058001","CA","060014058001","=""060014058001""","352055","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014058002","CA","060014058002","=""060014058002""","374420","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014058003","CA","060014058003","=""060014058003""","369161","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014058004","CA","060014058004","=""060014058004""","362392","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014059011","CA","060014059011","=""060014059011""","455414","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014059012","CA","060014059012","=""060014059012""","370271","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014059013","CA","060014059013","=""060014059013""","433271","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014059021","CA","060014059021","=""060014059021""","384442","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014059022","CA","060014059022","=""060014059022""","427495","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014060001","CA","060014060001","=""060014060001""","367625","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014060002","CA","060014060002","=""060014060002""","486622","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014060003","CA","060014060003","=""060014060003""","479631","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014061001","CA","060014061001","=""060014061001""","497433","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014061002","CA","060014061002","=""060014061002""","506849","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014061003","CA","060014061003","=""060014061003""","379462","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014061004","CA","060014061004","=""060014061004""","298942","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014062011","CA","060014062011","=""060014062011""","377579","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014062012","CA","060014062012","=""060014062012""","347784","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014062013","CA","060014062013","=""060014062013""","359716","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014062014","CA","060014062014","=""060014062014""","333444","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014062021","CA","060014062021","=""060014062021""","366758","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014062022","CA","060014062022","=""060014062022""","499715","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014062023","CA","060014062023","=""060014062023""","336298","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014063001","CA","060014063001","=""060014063001""","360105","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014063002","CA","060014063002","=""060014063002""","369186","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014063003","CA","060014063003","=""060014063003""","360591","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014063004","CA","060014063004","=""060014063004""","341647","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014064001","CA","060014064001","=""060014064001""","305577","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014064002","CA","060014064002","=""060014064002""","289106","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014065001","CA","060014065001","=""060014065001""","306933","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014065002","CA","060014065002","=""060014065002""","219305","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014065003","CA","060014065003","=""060014065003""","350309","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014065004","CA","060014065004","=""060014065004""","290960","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014066011","CA","060014066011","=""060014066011""","277595","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014066012","CA","060014066012","=""060014066012""","308923","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014066013","CA","060014066013","=""060014066013""","292770","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014066014","CA","060014066014","=""060014066014""","280596","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014066021","CA","060014066021","=""060014066021""","250449","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014066022","CA","060014066022","=""060014066022""","314309","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014067001","CA","060014067001","=""060014067001""","22363","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014067002","CA","060014067002","=""060014067002""","260845","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014067003","CA","060014067003","=""060014067003""","246775","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014067004","CA","060014067004","=""060014067004""","262496","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014067005","CA","060014067005","=""060014067005""","267796","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014068001","CA","060014068001","=""060014068001""","257572","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014068002","CA","060014068002","=""060014068002""","244197","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014068003","CA","060014068003","=""060014068003""","252954","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014068004","CA","060014068004","=""060014068004""","253457","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014069001","CA","060014069001","=""060014069001""","245317","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014069002","CA","060014069002","=""060014069002""","217724","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014069003","CA","060014069003","=""060014069003""","252190","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014070001","CA","060014070001","=""060014070001""","275020","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014070002","CA","060014070002","=""060014070002""","287226","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014070003","CA","060014070003","=""060014070003""","287460","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014070004","CA","060014070004","=""060014070004""","240863","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014070005","CA","060014070005","=""060014070005""","261978","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014071011","CA","060014071011","=""060014071011""","344362","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014071012","CA","060014071012","=""060014071012""","242218","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014071021","CA","060014071021","=""060014071021""","273216","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014071022","CA","060014071022","=""060014071022""","312842","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014071023","CA","060014071023","=""060014071023""","317051","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014071024","CA","060014071024","=""060014071024""","457983","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014072001","CA","060014072001","=""060014072001""","355581","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014072002","CA","060014072002","=""060014072002""","522246","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014072003","CA","060014072003","=""060014072003""","522320","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014072004","CA","060014072004","=""060014072004""","508985","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014073001","CA","060014073001","=""060014073001""","217181","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014073002","CA","060014073002","=""060014073002""","249850","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014074001","CA","060014074001","=""060014074001""","255923","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014074002","CA","060014074002","=""060014074002""","191309","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014074003","CA","060014074003","=""060014074003""","473219","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014075001","CA","060014075001","=""060014075001""","251081","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014075002","CA","060014075002","=""060014075002""","251158","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014075003","CA","060014075003","=""060014075003""","261628","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014076001","CA","060014076001","=""060014076001""","301884","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014076002","CA","060014076002","=""060014076002""","162296","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014076003","CA","060014076003","=""060014076003""","284653","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014076004","CA","060014076004","=""060014076004""","285212","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014076005","CA","060014076005","=""060014076005""","462777","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014077001","CA","060014077001","=""060014077001""","234489","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014077002","CA","060014077002","=""060014077002""","281377","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014077003","CA","060014077003","=""060014077003""","228914","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014077004","CA","060014077004","=""060014077004""","116066","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014078001","CA","060014078001","=""060014078001""","160172","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014078002","CA","060014078002","=""060014078002""","230340","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014078003","CA","060014078003","=""060014078003""","273465","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014079001","CA","060014079001","=""060014079001""","87","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014079002","CA","060014079002","=""060014079002""","106487","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014079003","CA","060014079003","=""060014079003""","280577","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014080001","CA","060014080001","=""060014080001""","22282","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014080002","CA","060014080002","=""060014080002""","98289","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014081001","CA","060014081001","=""060014081001""","1712","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014081002","CA","060014081002","=""060014081002""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014081003","CA","060014081003","=""060014081003""","30","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014081004","CA","060014081004","=""060014081004""","13","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014082001","CA","060014082001","=""060014082001""","71264","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014082002","CA","060014082002","=""060014082002""","89229","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014082003","CA","060014082003","=""060014082003""","88828","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014083001","CA","060014083001","=""060014083001""","80553","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014083002","CA","060014083002","=""060014083002""","67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014083003","CA","060014083003","=""060014083003""","70854","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014083004","CA","060014083004","=""060014083004""","86663","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014083005","CA","060014083005","=""060014083005""","92138","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014084001","CA","060014084001","=""060014084001""","275008","2021","2010","EPA Smart Location Database","California (State)"
